X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-25
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-25
,,,,,,,,,,2023-01-25
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-25
,,,,,,,,,,2023-01-25
Feb 2023,-,-,-,-,"7,486.0",-21.0,40,-,-,2023-01-25
Mar 2023,"7,430.0","7,454.0","7,391.0","7,415.0","7,414.0",-21.0,"277,584","4,763","45,629",2023-01-25
Apr 2023,-,-,-,-,"7,414.0",-21.0,-,-,-,2023-01-25
Jun 2023,"7,472.0","7,472.0","7,472.0","7,472.0","7,451.0",-21.0,"1,122",1,1,2023-01-25
Sep 2023,-,-,-,-,"7,384.0",-21.0,-,-,-,2023-01-25
Dec 2023,-,-,-,-,"7,365.0",-21.0,-,-,-,2023-01-25
Mar 2024,-,-,-,-,"7,298.0",-21.0,-,-,-,2023-01-25
Jun 2024,-,-,-,-,"7,298.0",-21.0,-,-,-,2023-01-25
,,,,,,,,,,2023-01-25
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"278,746","4,764","45,630",2023-01-25
,,,,,,,,,,2023-01-25
,,,,,,,,,,2023-01-25
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-25
,,,,,,,,,,2023-01-25
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-25
,,,,,,,,,,2023-01-25
Mar 2023,"1,425.0","1,425.0","1,425.0","1,425.0","1,425.0",-12.0,"4,292",-20,20,2023-01-25
Jun 2023,-,-,-,-,"1,425.0",-12.0,-,-,-,2023-01-25
Sep 2023,-,-,-,-,"1,429.0",-12.0,-,-,-,2023-01-25
