X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-12-21
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-12-21
,,,,,,,,,,2022-12-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-21
,,,,,,,,,,2022-12-21
Jan 2023,"7,053.0","7,141.0","7,053.0","7,126.0","7,131.0",101.0,137,9,19,2022-12-21
Feb 2023,-,-,-,-,"7,138.0",101.0,-,-,-,2022-12-21
Mar 2023,"6,977.0","7,092.0","6,977.0","7,070.0","7,070.0",103.0,"242,553",-264,"53,686",2022-12-21
Jun 2023,-,-,-,-,"7,086.0",103.0,364,-,-,2022-12-21
Sep 2023,-,-,-,-,"7,019.0",103.0,-,-,-,2022-12-21
Dec 2023,-,-,-,-,"7,000.0",103.0,-,-,-,2022-12-21
Mar 2024,-,-,-,-,"6,933.0",103.0,-,-,-,2022-12-21
Jun 2024,-,-,-,-,"6,933.0",103.0,-,-,-,2022-12-21
,,,,,,,,,,2022-12-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"243,054",-255,"53,705",2022-12-21
,,,,,,,,,,2022-12-21
,,,,,,,,,,2022-12-21
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-12-21
,,,,,,,,,,2022-12-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-21
,,,,,,,,,,2022-12-21
Mar 2023,-,-,-,-,"1,334.0",35.0,918,-,20,2022-12-21
Jun 2023,-,-,-,-,"1,334.0",35.0,-,-,-,2022-12-21
Sep 2023,-,-,-,-,"1,338.0",35.0,-,-,-,2022-12-21
Dec 2023,-,-,-,-,"1,352.0",35.0,-,-,-,2022-12-21
,,,,,,,,,,2022-12-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,918,-,20,2022-12-21
,,,,,,,,,,2022-12-21
,,,,,,,,,,2022-12-21
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-12-21
,,,,,,,,,,2022-12-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-21
,,,,,,,,,,2022-12-21
Mar 2023,-,-,-,-,"7,165.0",33.0,17,-,-,2022-12-21
Jun 2023,-,-,-,-,"7,165.0",33.0,-,-,-,2022-12-21
Sep 2023,-,-,-,-,"7,090.0",33.0,-,-,-,2022-12-21
Dec 2023,-,-,-,-,"7,112.0",33.0,-,-,-,2022-12-21
,,,,,,,,,,2022-12-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,17,-,-,2022-12-21
,,,,,,,,,,2022-12-21
,,,,,,,,,,2022-12-21
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-12-21
,,,,,,,,,,2022-12-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-21
,,,,,,,,,,2022-12-21
Mar 2023,-,-,-,-,"6,115.0",146.0,9,-,-,2022-12-21
Jun 2023,-,-,-,-,"6,115.0",146.0,-,-,-,2022-12-21
Sep 2023,-,-,-,-,"6,085.0",146.0,-,-,-,2022-12-21
Dec 2023,-,-,-,-,"6,150.0",146.0,-,-,-,2022-12-21
,,,,,,,,,,2022-12-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,9,-,-,2022-12-21
,,,,,,,,,,2022-12-21
,,,,,,,,,,2022-12-21
