X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-13
,,,,,,,,,,2023-01-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-13
,,,,,,,,,,2023-01-13
Jan 2023,"7,288.0","7,353.0","7,288.0","7,335.0","7,337.0",44.0,668,32,195,2023-01-13
Feb 2023,-,-,-,-,"7,356.0",45.0,22,-,-,2023-01-13
Mar 2023,"7,230.0","7,304.0","7,208.0","7,275.0","7,275.0",44.0,"255,360","4,076","49,199",2023-01-13
Jun 2023,-,-,-,-,"7,305.0",44.0,365,-,-,2023-01-13
Sep 2023,-,-,-,-,"7,238.0",44.0,-,-,-,2023-01-13
Dec 2023,-,-,-,-,"7,219.0",44.0,-,-,-,2023-01-13
Mar 2024,-,-,-,-,"7,152.0",44.0,-,-,-,2023-01-13
Jun 2024,-,-,-,-,"7,152.0",44.0,-,-,-,2023-01-13
,,,,,,,,,,2023-01-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"256,415","4,108","49,394",2023-01-13
,,,,,,,,,,2023-01-13
,,,,,,,,,,2023-01-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-13
,,,,,,,,,,2023-01-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-13
,,,,,,,,,,2023-01-13
Mar 2023,-,-,-,-,"1,388.0",-,"4,425",26,66,2023-01-13
Jun 2023,-,-,-,-,"1,388.0",-,-,-,-,2023-01-13
Sep 2023,-,-,-,-,"1,392.0",-,-,-,-,2023-01-13
Dec 2023,-,-,-,-,"1,406.0",-,-,-,-,2023-01-13
,,,,,,,,,,2023-01-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,425",26,66,2023-01-13
,,,,,,,,,,2023-01-13
,,,,,,,,,,2023-01-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-01-13
,,,,,,,,,,2023-01-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-13
,,,,,,,,,,2023-01-13
Mar 2023,-,-,-,-,"7,294.0",77.0,7,-,-,2023-01-13
Jun 2023,-,-,-,-,"7,294.0",77.0,-,-,-,2023-01-13
