X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-29
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-29
,,,,,,,,,,2022-09-29
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-29
,,,,,,,,,,2022-09-29
Oct 2022,"6,490.0","6,593.0","6,489.0","6,591.0","6,550.0",87.0,"2,294",-,8,2022-09-29
Nov 2022,-,-,-,-,"6,536.0",87.0,-,-,-,2022-09-29
Dec 2022,"6,452.0","6,599.0","6,413.0","6,546.0","6,547.0",87.0,"241,286",24,"70,556",2022-09-29
Mar 2023,-,-,-,-,"6,484.0",87.0,255,-,-,2022-09-29
Jun 2023,-,-,-,-,"6,484.0",87.0,52,-,-,2022-09-29
Sep 2023,-,-,-,-,"6,417.0",87.0,-,-,-,2022-09-29
Dec 2023,-,-,-,-,"6,398.0",87.0,-,-,-,2022-09-29
Mar 2024,-,-,-,-,"6,331.0",87.0,-,-,-,2022-09-29
,,,,,,,,,,2022-09-29
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"243,887",24,"70,564",2022-09-29
,,,,,,,,,,2022-09-29
,,,,,,,,,,2022-09-29
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-29
,,,,,,,,,,2022-09-29
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-29
,,,,,,,,,,2022-09-29
Dec 2022,"1,235.0","1,239.0","1,235.0","1,239.0","1,235.0",-,"5,994",-,163,2022-09-29
Mar 2023,-,-,-,-,"1,235.0",-,-,-,-,2022-09-29
Jun 2023,-,-,-,-,"1,235.0",-,-,-,-,2022-09-29
Sep 2023,-,-,-,-,"1,239.0",-,-,-,-,2022-09-29
,,,,,,,,,,2022-09-29
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,994",-,163,2022-09-29
,,,,,,,,,,2022-09-29
,,,,,,,,,,2022-09-29
