X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-13
,,,,,,,,,,2022-10-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-13
,,,,,,,,,,2022-10-13
Oct 2022,"6,657.0","6,657.0","6,656.0","6,656.0","6,641.0",-9.0,"2,306",-20,24,2022-10-13
Nov 2022,-,-,-,-,"6,627.0",-9.0,-,-,-,2022-10-13
Dec 2022,"6,653.0","6,682.0","6,607.0","6,634.0","6,635.0",-10.0,"233,387",-541,"44,279",2022-10-13
Mar 2023,-,-,-,-,"6,579.0",-10.0,255,-,-,2022-10-13
Jun 2023,-,-,-,-,"6,579.0",-10.0,52,-,-,2022-10-13
Sep 2023,-,-,-,-,"6,512.0",-10.0,-,-,-,2022-10-13
Dec 2023,-,-,-,-,"6,493.0",-10.0,-,-,-,2022-10-13
Mar 2024,-,-,-,-,"6,426.0",-10.0,-,-,-,2022-10-13
,,,,,,,,,,2022-10-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"236,000",-561,"44,303",2022-10-13
,,,,,,,,,,2022-10-13
,,,,,,,,,,2022-10-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-13
,,,,,,,,,,2022-10-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-13
,,,,,,,,,,2022-10-13
Dec 2022,"1,222.0","1,222.0","1,222.0","1,222.0","1,219.0",-24.0,"5,841",5,5,2022-10-13
Mar 2023,-,-,-,-,"1,219.0",-24.0,-,-,-,2022-10-13
Jun 2023,-,-,-,-,"1,219.0",-24.0,-,-,-,2022-10-13
Sep 2023,-,-,-,-,"1,223.0",-24.0,-,-,-,2022-10-13
