X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-18
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-18
,,,,,,,,,,2022-10-18
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-18
,,,,,,,,,,2022-10-18
Oct 2022,"6,786.0","6,786.0","6,785.0","6,785.0","6,788.0",121.0,"2,180",-53,689,2022-10-18
Nov 2022,-,-,-,-,"6,774.0",121.0,-,-,-,2022-10-18
Dec 2022,"6,668.0","6,788.0","6,654.0","6,782.0","6,782.0",120.0,"231,003","-3,808","53,790",2022-10-18
Mar 2023,-,-,-,-,"6,732.0",120.0,255,-,-,2022-10-18
Jun 2023,-,-,-,-,"6,732.0",120.0,52,-,-,2022-10-18
Sep 2023,-,-,-,-,"6,665.0",120.0,-,-,-,2022-10-18
Dec 2023,-,-,-,-,"6,646.0",120.0,-,-,-,2022-10-18
Mar 2024,-,-,-,-,"6,579.0",120.0,-,-,-,2022-10-18
,,,,,,,,,,2022-10-18
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"233,490","-3,861","54,479",2022-10-18
,,,,,,,,,,2022-10-18
,,,,,,,,,,2022-10-18
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-18
,,,,,,,,,,2022-10-18
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-18
,,,,,,,,,,2022-10-18
Dec 2022,"1,270.0","1,272.0","1,270.0","1,272.0","1,272.0",31.0,"5,887",-9,73,2022-10-18
Mar 2023,-,-,-,-,"1,272.0",31.0,-,-,-,2022-10-18
Jun 2023,-,-,-,-,"1,272.0",31.0,-,-,-,2022-10-18
Sep 2023,-,-,-,-,"1,276.0",31.0,-,-,-,2022-10-18
,,,,,,,,,,2022-10-18
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,887",-9,73,2022-10-18
,,,,,,,,,,2022-10-18
,,,,,,,,,,2022-10-18
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-10-18
,,,,,,,,,,2022-10-18
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-18
,,,,,,,,,,2022-10-18
Dec 2022,-,-,-,-,"7,084.0",142.0,10,-,-,2022-10-18
Mar 2023,-,-,-,-,"7,084.0",142.0,-,-,-,2022-10-18
Jun 2023,-,-,-,-,"7,084.0",142.0,-,-,-,2022-10-18
Sep 2023,-,-,-,-,"7,009.0",142.0,-,-,-,2022-10-18
,,,,,,,,,,2022-10-18
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-10-18
,,,,,,,,,,2022-10-18
