X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-22
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-22
,,,,,,,,,,2023-02-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-22
,,,,,,,,,,2023-02-22
Mar 2023,"7,262.0","7,262.0","7,203.0","7,247.0","7,248.0",-11.0,"303,631","-12,310","48,098",2023-02-22
Apr 2023,-,-,-,-,"7,248.0",-11.0,-,-,-,2023-02-22
May 2023,-,-,-,-,"7,227.0",-11.0,-,-,-,2023-02-22
Jun 2023,-,-,-,-,"7,278.0",-12.0,"1,153",-,-,2023-02-22
Sep 2023,-,-,-,-,"7,211.0",-12.0,-,-,-,2023-02-22
Dec 2023,-,-,-,-,"7,192.0",-12.0,-,-,-,2023-02-22
Mar 2024,-,-,-,-,"7,125.0",-12.0,-,-,-,2023-02-22
Jun 2024,-,-,-,-,"7,125.0",-12.0,-,-,-,2023-02-22
,,,,,,,,,,2023-02-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"304,784","-12,310","48,098",2023-02-22
,,,,,,,,,,2023-02-22
,,,,,,,,,,2023-02-22
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-22
,,,,,,,,,,2023-02-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-22
,,,,,,,,,,2023-02-22
Mar 2023,-,-,-,-,"1,416.0",-,"5,171",36,36,2023-02-22
Jun 2023,-,-,-,-,"1,416.0",-,-,-,-,2023-02-22
Sep 2023,-,-,-,-,"1,420.0",-,-,-,-,2023-02-22
Dec 2023,-,-,-,-,"1,434.0",-,-,-,-,2023-02-22
,,,,,,,,,,2023-02-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,171",36,36,2023-02-22
,,,,,,,,,,2023-02-22
,,,,,,,,,,2023-02-22
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-22
,,,,,,,,,,2023-02-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-22
,,,,,,,,,,2023-02-22
Mar 2023,"7,193.0","7,193.0","7,193.0","7,193.0","7,193.0",1.0,12,3,3,2023-02-22
Jun 2023,-,-,-,-,"7,193.0",1.0,-,-,-,2023-02-22
Sep 2023,-,-,-,-,"7,118.0",1.0,-,-,-,2023-02-22
Dec 2023,-,-,-,-,"7,140.0",1.0,-,-,-,2023-02-22
,,,,,,,,,,2023-02-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,12,3,3,2023-02-22
,,,,,,,,,,2023-02-22
,,,,,,,,,,2023-02-22
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-02-22
,,,,,,,,,,2023-02-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-22
,,,,,,,,,,2023-02-22
Mar 2023,-,-,-,-,"6,097.0",-21.0,11,-,-,2023-02-22
Jun 2023,-,-,-,-,"6,097.0",-21.0,-,-,-,2023-02-22
Sep 2023,-,-,-,-,"6,067.0",-21.0,-,-,-,2023-02-22
Dec 2023,-,-,-,-,"6,132.0",-21.0,-,-,-,2023-02-22
,,,,,,,,,,2023-02-22
