X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-12-05
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-12-05
,,,,,,,,,,2022-12-05
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-05
,,,,,,,,,,2022-12-05
Dec 2022,"7,320.0","7,360.0","7,271.0","7,342.0","7,343.0",28.0,"240,329",299,"38,787",2022-12-05
Jan 2023,-,-,-,-,"7,343.0",28.0,1,-,-,2022-12-05
Feb 2023,-,-,-,-,"7,327.0",28.0,-,-,-,2022-12-05
Mar 2023,"7,291.0","7,299.0","7,289.0","7,291.0","7,291.0",28.0,566,63,75,2022-12-05
Jun 2023,-,-,-,-,"7,307.0",28.0,364,-,-,2022-12-05
Sep 2023,-,-,-,-,"7,240.0",28.0,-,-,-,2022-12-05
Dec 2023,-,-,-,-,"7,221.0",28.0,-,-,-,2022-12-05
Mar 2024,-,-,-,-,"7,154.0",28.0,-,-,-,2022-12-05
,,,,,,,,,,2022-12-05
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"241,260",362,"38,862",2022-12-05
,,,,,,,,,,2022-12-05
,,,,,,,,,,2022-12-05
