X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-05
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-05
,,,,,,,,,,2022-08-05
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-05
,,,,,,,,,,2022-08-05
Aug 2022,"6,960.0","6,994.0","6,960.0","6,994.0","7,000.0",30.0,59,-,2,2022-08-05
Sep 2022,"6,888.0","6,919.0","6,869.0","6,913.0","6,914.0",29.0,"227,602","2,530","40,342",2022-08-05
Oct 2022,-,-,-,-,"6,928.0",30.0,-,-,-,2022-08-05
Dec 2022,-,-,-,-,"6,925.0",28.0,593,-,-,2022-08-05
Mar 2023,-,-,-,-,"6,858.0",28.0,-,-,-,2022-08-05
Jun 2023,-,-,-,-,"6,858.0",28.0,2,-,-,2022-08-05
Sep 2023,-,-,-,-,"6,791.0",28.0,-,-,-,2022-08-05
Dec 2023,-,-,-,-,"6,772.0",28.0,-,-,-,2022-08-05
,,,,,,,,,,2022-08-05
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"228,256","2,530","40,344",2022-08-05
,,,,,,,,,,2022-08-05
,,,,,,,,,,2022-08-05
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-05
,,,,,,,,,,2022-08-05
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-05
,,,,,,,,,,2022-08-05
Sep 2022,"1,451.0","1,456.0","1,448.0","1,456.0","1,456.0",3.0,"5,581",-44,133,2022-08-05
Dec 2022,-,-,-,-,"1,456.0",3.0,-,-,-,2022-08-05
Mar 2023,-,-,-,-,"1,456.0",3.0,-,-,-,2022-08-05
Jun 2023,-,-,-,-,"1,456.0",3.0,-,-,-,2022-08-05
,,,,,,,,,,2022-08-05
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,581",-44,133,2022-08-05
,,,,,,,,,,2022-08-05
,,,,,,,,,,2022-08-05
