X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-04
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-04
,,,,,,,,,,2022-11-04
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-04
,,,,,,,,,,2022-11-04
Nov 2022,"6,821.0","6,824.0","6,817.0","6,823.0","6,876.0",29.0,53,2,8,2022-11-04
Dec 2022,"6,849.0","6,891.0","6,788.0","6,884.0","6,885.0",28.0,"235,045","-1,282","43,335",2022-11-04
Jan 2023,-,-,-,-,"6,885.0",28.0,-,-,-,2022-11-04
Mar 2023,-,-,-,-,"6,842.0",29.0,316,-,-,2022-11-04
Jun 2023,-,-,-,-,"6,858.0",29.0,52,-,-,2022-11-04
Sep 2023,-,-,-,-,"6,791.0",29.0,-,-,-,2022-11-04
Dec 2023,-,-,-,-,"6,772.0",29.0,-,-,-,2022-11-04
Mar 2024,-,-,-,-,"6,705.0",29.0,-,-,-,2022-11-04
,,,,,,,,,,2022-11-04
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,466","-1,280","43,343",2022-11-04
,,,,,,,,,,2022-11-04
,,,,,,,,,,2022-11-04
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-04
,,,,,,,,,,2022-11-04
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-04
,,,,,,,,,,2022-11-04
Dec 2022,-,-,-,-,"1,328.0",-,"6,037",-,-,2022-11-04
Mar 2023,-,-,-,-,"1,328.0",-,-,-,-,2022-11-04
Jun 2023,-,-,-,-,"1,328.0",-,-,-,-,2022-11-04
Sep 2023,-,-,-,-,"1,332.0",-,-,-,-,2022-11-04
,,,,,,,,,,2022-11-04
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,037",-,-,2022-11-04
,,,,,,,,,,2022-11-04
,,,,,,,,,,2022-11-04
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-04
,,,,,,,,,,2022-11-04
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-04
,,,,,,,,,,2022-11-04
Dec 2022,-,-,-,-,"7,229.0",-15.0,10,-,-,2022-11-04
Mar 2023,-,-,-,-,"7,229.0",-15.0,-,-,-,2022-11-04
Jun 2023,-,-,-,-,"7,229.0",-15.0,-,-,-,2022-11-04
Sep 2023,-,-,-,-,"7,154.0",-15.0,-,-,-,2022-11-04
,,,,,,,,,,2022-11-04
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-11-04
,,,,,,,,,,2022-11-04
,,,,,,,,,,2022-11-04
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-04
,,,,,,,,,,2022-11-04
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-04
,,,,,,,,,,2022-11-04
Dec 2022,-,-,-,-,"5,506.0",125.0,37,-,-,2022-11-04
Mar 2023,-,-,-,-,"5,506.0",125.0,-,-,-,2022-11-04
Jun 2023,-,-,-,-,"5,506.0",125.0,-,-,-,2022-11-04
Sep 2023,-,-,-,-,"5,476.0",125.0,-,-,-,2022-11-04
,,,,,,,,,,2022-11-04
