X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-13
,,,,,,,,,,2023-02-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-13
,,,,,,,,,,2023-02-13
Feb 2023,"7,429.0","7,429.0","7,417.0","7,417.0","7,425.0",-6.0,144,-6,15,2023-02-13
Mar 2023,"7,364.0","7,377.0","7,328.0","7,351.0","7,350.0",-7.0,"296,651","-1,867","43,520",2023-02-13
Apr 2023,-,-,-,-,"7,350.0",-7.0,-,-,-,2023-02-13
Jun 2023,-,-,-,-,"7,381.0",-8.0,"1,152",-,-,2023-02-13
Sep 2023,-,-,-,-,"7,314.0",-8.0,-,-,-,2023-02-13
Dec 2023,-,-,-,-,"7,295.0",-8.0,-,-,-,2023-02-13
Mar 2024,-,-,-,-,"7,228.0",-8.0,-,-,-,2023-02-13
Jun 2024,-,-,-,-,"7,228.0",-8.0,-,-,-,2023-02-13
,,,,,,,,,,2023-02-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"297,947","-1,873","43,535",2023-02-13
,,,,,,,,,,2023-02-13
,,,,,,,,,,2023-02-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-13
,,,,,,,,,,2023-02-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-13
,,,,,,,,,,2023-02-13
Mar 2023,"1,421.0","1,421.0","1,421.0","1,421.0","1,421.0",-5.0,"4,122",-86,86,2023-02-13
Jun 2023,-,-,-,-,"1,421.0",-5.0,-,-,-,2023-02-13
Sep 2023,-,-,-,-,"1,425.0",-5.0,-,-,-,2023-02-13
Dec 2023,-,-,-,-,"1,439.0",-5.0,-,-,-,2023-02-13
,,,,,,,,,,2023-02-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,122",-86,86,2023-02-13
,,,,,,,,,,2023-02-13
,,,,,,,,,,2023-02-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-13
,,,,,,,,,,2023-02-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-13
,,,,,,,,,,2023-02-13
Mar 2023,-,-,-,-,"7,461.0",-29.0,7,-,-,2023-02-13
Jun 2023,-,-,-,-,"7,461.0",-29.0,-,-,-,2023-02-13
Sep 2023,-,-,-,-,"7,386.0",-29.0,-,-,-,2023-02-13
Dec 2023,-,-,-,-,"7,408.0",-29.0,-,-,-,2023-02-13
,,,,,,,,,,2023-02-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-02-13
,,,,,,,,,,2023-02-13
,,,,,,,,,,2023-02-13
