X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-06
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-06
,,,,,,,,,,2023-03-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-06
,,,,,,,,,,2023-03-06
Mar 2023,"7,235.0","7,308.0","7,229.0","7,291.0","7,291.0",56.0,"324,619",754,"40,044",2023-03-06
Apr 2023,-,-,-,-,"7,299.0",56.0,1,-,-,2023-03-06
May 2023,-,-,-,-,"7,278.0",56.0,-,-,-,2023-03-06
Jun 2023,"7,273.0","7,328.0","7,273.0","7,322.0","7,322.0",56.0,"1,663",3,30,2023-03-06
Sep 2023,-,-,-,-,"7,255.0",56.0,-,-,-,2023-03-06
Dec 2023,-,-,-,-,"7,236.0",56.0,-,-,-,2023-03-06
Mar 2024,-,-,-,-,"7,169.0",56.0,-,-,-,2023-03-06
Jun 2024,-,-,-,-,"7,169.0",56.0,-,-,-,2023-03-06
,,,,,,,,,,2023-03-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"326,283",757,"40,074",2023-03-06
,,,,,,,,,,2023-03-06
,,,,,,,,,,2023-03-06
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-06
,,,,,,,,,,2023-03-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-06
,,,,,,,,,,2023-03-06
Mar 2023,-,-,-,-,"1,426.0",24.0,"3,563",-,-,2023-03-06
Jun 2023,-,-,-,-,"1,426.0",24.0,-,-,-,2023-03-06
Sep 2023,-,-,-,-,"1,430.0",24.0,-,-,-,2023-03-06
Dec 2023,-,-,-,-,"1,444.0",24.0,-,-,-,2023-03-06
,,,,,,,,,,2023-03-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"3,563",-,-,2023-03-06
,,,,,,,,,,2023-03-06
,,,,,,,,,,2023-03-06
