X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-25
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-25
,,,,,,,,,,2022-08-25
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-25
,,,,,,,,,,2022-08-25
Sep 2022,"6,901.0","6,984.0","6,883.0","6,973.0","6,975.0",72.0,"241,540",980,"38,581",2022-08-25
Oct 2022,-,-,-,-,"6,984.0",72.0,8,-,-,2022-08-25
Nov 2022,-,-,-,-,"6,962.0",72.0,-,-,-,2022-08-25
Dec 2022,-,-,-,-,"6,985.0",71.0,526,-,-,2022-08-25
Mar 2023,-,-,-,-,"6,918.0",71.0,-,-,-,2022-08-25
Jun 2023,-,-,-,-,"6,918.0",71.0,52,-,-,2022-08-25
Sep 2023,-,-,-,-,"6,851.0",71.0,-,-,-,2022-08-25
Dec 2023,-,-,-,-,"6,832.0",71.0,-,-,-,2022-08-25
,,,,,,,,,,2022-08-25
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"242,126",980,"38,581",2022-08-25
,,,,,,,,,,2022-08-25
,,,,,,,,,,2022-08-25
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-25
,,,,,,,,,,2022-08-25
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-25
,,,,,,,,,,2022-08-25
Sep 2022,"1,420.0","1,420.0","1,420.0","1,420.0","1,420.0",23.0,"3,741",-14,26,2022-08-25
Dec 2022,-,-,-,-,"1,420.0",23.0,-,-,-,2022-08-25
Mar 2023,-,-,-,-,"1,420.0",23.0,-,-,-,2022-08-25
Jun 2023,-,-,-,-,"1,420.0",23.0,-,-,-,2022-08-25
,,,,,,,,,,2022-08-25
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"3,741",-14,26,2022-08-25
,,,,,,,,,,2022-08-25
,,,,,,,,,,2022-08-25
