X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-08
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-08
,,,,,,,,,,2023-03-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-08
,,,,,,,,,,2023-03-08
Mar 2023,"7,329.0","7,336.0","7,259.0","7,279.0","7,278.0",-54.0,"334,028","4,879","50,419",2023-03-08
Apr 2023,"7,298.0","7,298.0","7,298.0","7,298.0","7,286.0",-54.0,3,2,2,2023-03-08
May 2023,-,-,-,-,"7,265.0",-54.0,-,-,-,2023-03-08
Jun 2023,"7,353.0","7,365.0","7,294.0","7,308.0","7,310.0",-53.0,"1,883",187,226,2023-03-08
Sep 2023,-,-,-,-,"7,243.0",-53.0,-,-,-,2023-03-08
Dec 2023,-,-,-,-,"7,224.0",-53.0,-,-,-,2023-03-08
Mar 2024,-,-,-,-,"7,157.0",-53.0,-,-,-,2023-03-08
Jun 2024,-,-,-,-,"7,157.0",-53.0,-,-,-,2023-03-08
,,,,,,,,,,2023-03-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"335,914","5,068","50,647",2023-03-08
,,,,,,,,,,2023-03-08
,,,,,,,,,,2023-03-08
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-08
,,,,,,,,,,2023-03-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-08
,,,,,,,,,,2023-03-08
