X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-14
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-14
,,,,,,,,,,2022-09-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-14
,,,,,,,,,,2022-09-14
Sep 2022,"7,006.0","7,034.0","6,802.0","6,836.0","6,834.0",-175.0,"58,072","-56,950","80,149",2022-09-14
Oct 2022,"7,000.0","7,000.0","6,810.0","6,826.0","6,838.0",-178.0,"2,146",3,24,2022-09-14
Nov 2022,-,-,-,-,"6,816.0",-178.0,-,-,-,2022-09-14
Dec 2022,"7,015.0","7,037.0","6,804.0","6,837.0","6,836.0",-177.0,"228,665","19,976","100,534",2022-09-14
Mar 2023,-,-,-,-,"6,770.0",-176.0,255,-,-,2022-09-14
Jun 2023,-,-,-,-,"6,770.0",-176.0,52,-,-,2022-09-14
Sep 2023,-,-,-,-,"6,703.0",-176.0,-,-,-,2022-09-14
Dec 2023,-,-,-,-,"6,684.0",-176.0,-,-,-,2022-09-14
,,,,,,,,,,2022-09-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"289,190","-36,971","180,707",2022-09-14
,,,,,,,,,,2022-09-14
,,,,,,,,,,2022-09-14
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-14
,,,,,,,,,,2022-09-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-14
,,,,,,,,,,2022-09-14
Sep 2022,-,-,-,-,"1,354.0",-59.0,"5,318",-32,32,2022-09-14
Dec 2022,-,-,-,-,"1,354.0",-59.0,"6,456",-,52,2022-09-14
Mar 2023,-,-,-,-,"1,354.0",-59.0,-,-,-,2022-09-14
Jun 2023,-,-,-,-,"1,354.0",-59.0,-,-,-,2022-09-14
,,,,,,,,,,2022-09-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"11,774",-32,84,2022-09-14
,,,,,,,,,,2022-09-14
,,,,,,,,,,2022-09-14
