X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-08
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Feb 2023,-,-,-,-,"7,534.0",30.0,137,38,69,2023-02-08
Mar 2023,"7,433.0","7,467.0","7,392.0","7,459.0","7,460.0",29.0,"295,745",195,"40,428",2023-02-08
Apr 2023,-,-,-,-,"7,460.0",29.0,-,-,-,2023-02-08
Jun 2023,-,-,-,-,"7,493.0",31.0,"1,147",20,20,2023-02-08
Sep 2023,-,-,-,-,"7,426.0",31.0,-,-,-,2023-02-08
Dec 2023,-,-,-,-,"7,407.0",31.0,-,-,-,2023-02-08
Mar 2024,-,-,-,-,"7,340.0",31.0,-,-,-,2023-02-08
Jun 2024,-,-,-,-,"7,340.0",31.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"297,029",253,"40,517",2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Mar 2023,"1,446.0","1,446.0","1,446.0","1,446.0","1,446.0",-11.0,"4,232",-30,10,2023-02-08
Jun 2023,-,-,-,-,"1,446.0",-11.0,-,-,-,2023-02-08
Sep 2023,-,-,-,-,"1,450.0",-11.0,-,-,-,2023-02-08
Dec 2023,-,-,-,-,"1,464.0",-11.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,232",-30,10,2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Mar 2023,-,-,-,-,"7,553.0",68.0,7,-,-,2023-02-08
Jun 2023,-,-,-,-,"7,553.0",68.0,-,-,-,2023-02-08
Sep 2023,-,-,-,-,"7,478.0",68.0,-,-,-,2023-02-08
Dec 2023,-,-,-,-,"7,500.0",68.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Mar 2023,-,-,-,-,"6,280.0",49.0,11,-,-,2023-02-08
Jun 2023,-,-,-,-,"6,280.0",49.0,-,-,-,2023-02-08
Sep 2023,-,-,-,-,"6,250.0",49.0,-,-,-,2023-02-08
Dec 2023,-,-,-,-,"6,315.0",49.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,11,-,-,2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Feb 2023,-,-,-,-,"7,534.0",30.0,-,-,-,2023-02-08
Mar 2023,-,-,-,-,"7,460.0",29.0,-,-,-,2023-02-08
Apr 2023,-,-,-,-,"7,460.0",29.0,-,-,-,2023-02-08
Jun 2023,-,-,-,-,"7,493.0",31.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Mar 2023,"9,145.0","9,149.0","9,145.0","9,149.0","9,151.0",27.0,"1,517",17,17,2023-02-08
Jun 2023,-,-,-,-,"9,166.0",27.0,-,-,-,2023-02-08
Sep 2023,-,-,-,-,"9,077.0",27.0,-,-,-,2023-02-08
Dec 2023,-,-,-,-,"9,089.0",27.0,-,-,-,2023-02-08
Mar 2024,-,-,-,-,"9,067.0",27.0,-,-,-,2023-02-08
Jun 2024,-,-,-,-,"9,104.0",27.0,-,-,-,2023-02-08
,,,,,,,,,,2023-02-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,517",17,17,2023-02-08
,,,,,,,,,,2023-02-08
,,,,,,,,,,2023-02-08
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2023-02-08
,,,,,,,,,,2023-02-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-08
,,,,,,,,,,2023-02-08
Feb 2023,96.745,96.745,96.740,96.740,96.745,-0.005,"46,155",-482,601,2023-02-08
Mar 2023,96.525,96.525,96.515,96.520,96.525,-,"21,571",-303,848,2023-02-08
Apr 2023,96.330,96.330,96.315,96.315,96.330,-0.010,"7,073",-682,248,2023-02-08
