X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-02
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Aug 2022,"6,988.0","6,988.0","6,953.0","6,983.0","6,991.0",10.0,57,21,40,2022-08-02
Sep 2022,"6,907.0","6,922.0","6,848.0","6,907.0","6,907.0",6.0,"230,476","-5,114","49,282",2022-08-02
Oct 2022,-,-,-,-,"6,920.0",6.0,-,-,-,2022-08-02
Dec 2022,-,-,-,-,"6,920.0",6.0,593,-,-,2022-08-02
Mar 2023,-,-,-,-,"6,853.0",6.0,-,-,-,2022-08-02
Jun 2023,-,-,-,-,"6,853.0",6.0,2,-,-,2022-08-02
Sep 2023,-,-,-,-,"6,786.0",6.0,-,-,-,2022-08-02
Dec 2023,-,-,-,-,"6,767.0",6.0,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"231,128","-5,093","49,322",2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Sep 2022,"1,437.0","1,437.0","1,437.0","1,437.0","1,437.0",-34.0,"5,250",-2,62,2022-08-02
Dec 2022,-,-,-,-,"1,437.0",-34.0,-,-,-,2022-08-02
Mar 2023,-,-,-,-,"1,437.0",-34.0,-,-,-,2022-08-02
Jun 2023,-,-,-,-,"1,437.0",-34.0,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,250",-2,62,2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Sep 2022,-,-,-,-,"7,053.0",54.0,8,-,-,2022-08-02
Dec 2022,-,-,-,-,"7,053.0",54.0,-,-,-,2022-08-02
Mar 2023,-,-,-,-,"7,053.0",54.0,-,-,-,2022-08-02
Jun 2023,-,-,-,-,"7,053.0",54.0,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,8,-,-,2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Sep 2022,-,-,-,-,"4,961.0",-64.0,2,-,-,2022-08-02
Dec 2022,-,-,-,-,"4,961.0",-64.0,-,-,-,2022-08-02
Mar 2023,-,-,-,-,"4,961.0",-64.0,-,-,-,2022-08-02
Jun 2023,-,-,-,-,"4,930.0",-64.0,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,2,-,-,2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Aug 2022,-,-,-,-,"6,991.0",10.0,-,-,-,2022-08-02
Sep 2022,-,-,-,-,"6,907.0",6.0,23,-,-,2022-08-02
Oct 2022,-,-,-,-,"6,920.0",6.0,-,-,-,2022-08-02
Dec 2022,-,-,-,-,"6,920.0",6.0,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,23,-,-,2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Sep 2022,-,-,-,-,"8,253.0",-,500,-,-,2022-08-02
Dec 2022,-,-,-,-,"8,258.0",-,-,-,-,2022-08-02
Mar 2023,-,-,-,-,"8,264.0",-,-,-,-,2022-08-02
Jun 2023,-,-,-,-,"8,279.0",-,-,-,-,2022-08-02
Sep 2023,-,-,-,-,"8,190.0",-,-,-,-,2022-08-02
Dec 2023,-,-,-,-,"8,202.0",-,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,500,-,-,2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Aug 2022,98.240,98.245,98.215,98.225,98.225,-0.015,"28,281","5,327","12,478",2022-08-02
Sep 2022,97.870,97.920,97.870,97.920,97.920,0.050,"4,372",575,666,2022-08-02
Oct 2022,97.535,97.610,97.530,97.600,97.600,0.070,"1,719",80,184,2022-08-02
Nov 2022,97.180,97.255,97.180,97.245,97.245,0.065,"3,287",75,874,2022-08-02
Dec 2022,97.040,97.040,97.040,97.040,97.045,0.105,"2,722",3,3,2022-08-02
Jan 2023,-,-,-,-,97.005,0.115,"2,081",-,-,2022-08-02
Feb 2023,-,-,-,-,96.860,0.115,"1,022",-,-,2022-08-02
Mar 2023,-,-,-,-,96.800,0.115,66,-,-,2022-08-02
Apr 2023,-,-,-,-,96.825,0.115,20,-,-,2022-08-02
May 2023,-,-,-,-,96.845,0.115,200,-,-,2022-08-02
Jun 2023,-,-,-,-,96.865,0.115,20,-,-,2022-08-02
Jul 2023,-,-,-,-,96.885,0.115,50,-,-,2022-08-02
Aug 2023,-,-,-,-,96.920,0.115,150,-,-,2022-08-02
Sep 2023,-,-,-,-,96.960,0.120,-,-,-,2022-08-02
Oct 2023,-,-,-,-,97.020,0.120,-,-,-,2022-08-02
Nov 2023,-,-,-,-,97.070,0.120,-,-,-,2022-08-02
Dec 2023,-,-,-,-,97.130,0.120,-,-,-,2022-08-02
Jan 2024,-,-,-,-,97.130,0.120,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"43,990","6,060","14,205",2022-08-02
,,,,,,,,,,2022-08-02
,,,,,,,,,,2022-08-02
IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),2022-08-02
,,,,,,,,,,2022-08-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-02
,,,,,,,,,,2022-08-02
Sep 2022,97.340,97.410,97.250,97.400,97.400,0.070,"198,615","4,836","32,672",2022-08-02
Dec 2022,96.630,96.750,96.560,96.730,96.720,0.100,"214,834","2,579","29,839",2022-08-02
Mar 2023,96.530,96.670,96.500,96.630,96.630,0.100,"122,298","-1,490","18,282",2022-08-02
Jun 2023,96.600,96.750,96.570,96.710,96.710,0.100,"104,957","-1,522","13,808",2022-08-02
Sep 2023,96.720,96.860,96.700,96.840,96.830,0.100,"118,197",-952,"8,057",2022-08-02
Dec 2023,96.870,96.970,96.820,96.940,96.950,0.100,"76,174",401,"7,154",2022-08-02
Mar 2024,96.930,97.040,96.900,97.030,97.020,0.090,"61,010",886,"5,784",2022-08-02
Jun 2024,96.970,97.070,96.940,97.050,97.050,0.090,"46,921",-4,"2,091",2022-08-02
Sep 2024,-,-,-,-,97.060,0.070,501,-,-,2022-08-02
Dec 2024,-,-,-,-,97.050,0.070,128,-,-,2022-08-02
Mar 2025,-,-,-,-,97.010,0.070,71,-,-,2022-08-02
Jun 2025,-,-,-,-,96.950,0.070,136,-,-,2022-08-02
Sep 2025,-,-,-,-,96.870,0.070,10,-,-,2022-08-02
Dec 2025,-,-,-,-,96.770,0.070,20,-,-,2022-08-02
Mar 2026,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
Jun 2026,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
Sep 2026,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
Dec 2026,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
Mar 2027,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
Jun 2027,-,-,-,-,96.770,0.070,-,-,-,2022-08-02
,,,,,,,,,,2022-08-02
