X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-01
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-01
,,,,,,,,,,2022-11-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-01
,,,,,,,,,,2022-11-01
Nov 2022,"6,830.0","6,830.0","6,830.0","6,830.0","6,964.0",117.0,50,50,50,2022-11-01
Dec 2022,"6,852.0","6,978.0","6,828.0","6,972.0","6,973.0",117.0,"234,753","7,039","64,499",2022-11-01
Jan 2023,-,-,-,-,"6,973.0",117.0,-,-,-,2022-11-01
Mar 2023,"6,795.0","6,795.0","6,795.0","6,795.0","6,929.0",121.0,312,44,55,2022-11-01
Jun 2023,-,-,-,-,"6,929.0",121.0,52,-,-,2022-11-01
Sep 2023,-,-,-,-,"6,862.0",121.0,-,-,-,2022-11-01
Dec 2023,-,-,-,-,"6,843.0",121.0,-,-,-,2022-11-01
Mar 2024,-,-,-,-,"6,776.0",121.0,-,-,-,2022-11-01
,,,,,,,,,,2022-11-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,167","7,133","64,604",2022-11-01
,,,,,,,,,,2022-11-01
,,,,,,,,,,2022-11-01
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-01
,,,,,,,,,,2022-11-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-01
,,,,,,,,,,2022-11-01
Dec 2022,-,-,-,-,"1,372.0",30.0,"6,031",-39,39,2022-11-01
Mar 2023,-,-,-,-,"1,372.0",30.0,-,-,-,2022-11-01
Jun 2023,-,-,-,-,"1,372.0",30.0,-,-,-,2022-11-01
Sep 2023,-,-,-,-,"1,376.0",30.0,-,-,-,2022-11-01
,,,,,,,,,,2022-11-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,031",-39,39,2022-11-01
,,,,,,,,,,2022-11-01
,,,,,,,,,,2022-11-01
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-01
,,,,,,,,,,2022-11-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-01
,,,,,,,,,,2022-11-01
Dec 2022,-,-,-,-,"7,353.0",91.0,10,-,-,2022-11-01
Mar 2023,-,-,-,-,"7,353.0",91.0,-,-,-,2022-11-01
Jun 2023,-,-,-,-,"7,353.0",91.0,-,-,-,2022-11-01
Sep 2023,-,-,-,-,"7,278.0",91.0,-,-,-,2022-11-01
,,,,,,,,,,2022-11-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-11-01
,,,,,,,,,,2022-11-01
,,,,,,,,,,2022-11-01
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-01
,,,,,,,,,,2022-11-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-01
,,,,,,,,,,2022-11-01
Dec 2022,-,-,-,-,"5,448.0",136.0,37,-,-,2022-11-01
Mar 2023,-,-,-,-,"5,448.0",136.0,-,-,-,2022-11-01
Jun 2023,-,-,-,-,"5,448.0",136.0,-,-,-,2022-11-01
Sep 2023,-,-,-,-,"5,418.0",136.0,-,-,-,2022-11-01
,,,,,,,,,,2022-11-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-11-01
,,,,,,,,,,2022-11-01
,,,,,,,,,,2022-11-01
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-11-01
,,,,,,,,,,2022-11-01
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-01
,,,,,,,,,,2022-11-01
Nov 2022,-,-,-,-,"6,964.0",117.0,-,-,-,2022-11-01
Dec 2022,-,-,-,-,"6,973.0",117.0,27,-,-,2022-11-01
Jan 2023,-,-,-,-,"6,973.0",117.0,-,-,-,2022-11-01
Mar 2023,-,-,-,-,"6,929.0",121.0,-,-,-,2022-11-01
,,,,,,,,,,2022-11-01
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,27,-,-,2022-11-01
,,,,,,,,,,2022-11-01
,,,,,,,,,,2022-11-01
