X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-23
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-23
,,,,,,,,,,2023-03-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-23
,,,,,,,,,,2023-03-23
Apr 2023,-,-,-,-,"6,984.0",-53.0,380,-13,13,2023-03-23
May 2023,"7,043.0","7,043.0","7,043.0","7,043.0","6,972.0",-56.0,11,-1,1,2023-03-23
Jun 2023,"7,041.0","7,065.0","6,976.0","6,988.0","6,989.0",-53.0,"252,005",-595,"38,682",2023-03-23
Sep 2023,-,-,-,-,"6,922.0",-53.0,-,-,-,2023-03-23
Dec 2023,-,-,-,-,"6,903.0",-53.0,-,-,-,2023-03-23
Mar 2024,-,-,-,-,"6,836.0",-53.0,-,-,-,2023-03-23
Jun 2024,-,-,-,-,"6,836.0",-53.0,-,-,-,2023-03-23
Sep 2024,-,-,-,-,"6,769.0",-53.0,-,-,-,2023-03-23
,,,,,,,,,,2023-03-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"252,396",-609,"38,696",2023-03-23
,,,,,,,,,,2023-03-23
,,,,,,,,,,2023-03-23
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-23
,,,,,,,,,,2023-03-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-23
,,,,,,,,,,2023-03-23
Jun 2023,"1,316.0","1,325.0","1,316.0","1,325.0","1,325.0",-21.0,"2,420",-150,190,2023-03-23
Sep 2023,-,-,-,-,"1,329.0",-21.0,-,-,-,2023-03-23
Dec 2023,-,-,-,-,"1,343.0",-21.0,-,-,-,2023-03-23
Mar 2024,-,-,-,-,"1,343.0",-21.0,-,-,-,2023-03-23
,,,,,,,,,,2023-03-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,420",-150,190,2023-03-23
,,,,,,,,,,2023-03-23
,,,,,,,,,,2023-03-23
