X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-07
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-07
,,,,,,,,,,2022-11-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-07
,,,,,,,,,,2022-11-07
Nov 2022,"6,935.0","6,935.0","6,925.0","6,926.0","6,926.0",50.0,53,-,14,2022-11-07
Dec 2022,"6,883.0","6,991.0","6,880.0","6,937.0","6,936.0",51.0,"236,973","1,928","51,455",2022-11-07
Jan 2023,-,-,-,-,"6,936.0",51.0,-,-,-,2022-11-07
Mar 2023,"6,885.0","6,885.0","6,885.0","6,885.0","6,888.0",46.0,318,2,48,2022-11-07
Jun 2023,-,-,-,-,"6,904.0",46.0,52,-,-,2022-11-07
Sep 2023,-,-,-,-,"6,837.0",46.0,-,-,-,2022-11-07
Dec 2023,-,-,-,-,"6,818.0",46.0,-,-,-,2022-11-07
Mar 2024,-,-,-,-,"6,751.0",46.0,-,-,-,2022-11-07
,,,,,,,,,,2022-11-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"237,396","1,930","51,517",2022-11-07
,,,,,,,,,,2022-11-07
,,,,,,,,,,2022-11-07
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-07
,,,,,,,,,,2022-11-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-07
,,,,,,,,,,2022-11-07
Dec 2022,-,-,-,-,"1,328.0",-,"6,037",-,25,2022-11-07
Mar 2023,-,-,-,-,"1,328.0",-,-,-,-,2022-11-07
Jun 2023,-,-,-,-,"1,328.0",-,-,-,-,2022-11-07
Sep 2023,-,-,-,-,"1,332.0",-,-,-,-,2022-11-07
,,,,,,,,,,2022-11-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,037",-,25,2022-11-07
,,,,,,,,,,2022-11-07
,,,,,,,,,,2022-11-07
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-07
,,,,,,,,,,2022-11-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-07
,,,,,,,,,,2022-11-07
Dec 2022,-,-,-,-,"7,126.0",-103.0,10,-,-,2022-11-07
Mar 2023,-,-,-,-,"7,126.0",-103.0,-,-,-,2022-11-07
Jun 2023,-,-,-,-,"7,126.0",-103.0,-,-,-,2022-11-07
Sep 2023,-,-,-,-,"7,051.0",-103.0,-,-,-,2022-11-07
,,,,,,,,,,2022-11-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-11-07
,,,,,,,,,,2022-11-07
,,,,,,,,,,2022-11-07
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-07
,,,,,,,,,,2022-11-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-07
,,,,,,,,,,2022-11-07
Dec 2022,-,-,-,-,"5,693.0",187.0,37,-,-,2022-11-07
