X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-06-22
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-06-22
,,,,,,,,,,2022-06-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-22
,,,,,,,,,,2022-06-22
Jul 2022,"6,564.0","6,564.0","6,497.0","6,497.0","6,499.0",-25.0,76,-1,2,2022-06-22
Aug 2022,-,-,-,-,"6,482.0",-25.0,10,-,-,2022-06-22
Sep 2022,"6,420.0","6,471.0","6,384.0","6,388.0","6,389.0",-26.0,"237,552","2,097","51,583",2022-06-22
Dec 2022,-,-,-,-,"6,390.0",-26.0,509,-,-,2022-06-22
Mar 2023,-,-,-,-,"6,323.0",-26.0,-,-,-,2022-06-22
Jun 2023,-,-,-,-,"6,323.0",-26.0,2,-,-,2022-06-22
Sep 2023,-,-,-,-,"6,256.0",-26.0,-,-,-,2022-06-22
Dec 2023,-,-,-,-,"6,237.0",-26.0,-,-,-,2022-06-22
,,,,,,,,,,2022-06-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"238,149","2,096","51,585",2022-06-22
,,,,,,,,,,2022-06-22
,,,,,,,,,,2022-06-22
