X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-12-30
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-12-30
,,,,,,,,,,2022-12-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-30
,,,,,,,,,,2022-12-30
Jan 2023,"7,070.0","7,070.0","7,057.0","7,057.0","7,054.0",31.0,149,-3,6,2022-12-30
Feb 2023,-,-,-,-,"7,061.0",31.0,-,-,-,2022-12-30
Mar 2023,"6,962.0","7,030.0","6,960.0","6,993.0","6,992.0",31.0,"244,654","1,275","35,839",2022-12-30
Jun 2023,-,-,-,-,"7,008.0",31.0,364,-,-,2022-12-30
Sep 2023,-,-,-,-,"6,941.0",31.0,-,-,-,2022-12-30
Dec 2023,-,-,-,-,"6,922.0",31.0,-,-,-,2022-12-30
Mar 2024,-,-,-,-,"6,855.0",31.0,-,-,-,2022-12-30
Jun 2024,-,-,-,-,"6,855.0",31.0,-,-,-,2022-12-30
,,,,,,,,,,2022-12-30
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"245,167","1,272","35,845",2022-12-30
,,,,,,,,,,2022-12-30
,,,,,,,,,,2022-12-30
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-12-30
,,,,,,,,,,2022-12-30
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-30
,,,,,,,,,,2022-12-30
Mar 2023,"1,346.0","1,346.0","1,346.0","1,346.0","1,346.0",11.0,"4,180",55,56,2022-12-30
