X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-18
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-18
,,,,,,,,,,2022-08-18
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-18
,,,,,,,,,,2022-08-18
Aug 2022,-,-,-,-,"7,119.0",-,"1,640",-,17,2022-08-18
Sep 2022,"7,028.0","7,039.0","6,990.0","7,020.0","7,020.0",-12.0,"237,532",22,"36,860",2022-08-18
Oct 2022,-,-,-,-,"7,030.0",-14.0,-,-,-,2022-08-18
Dec 2022,-,-,-,-,"7,030.0",-13.0,561,-,-,2022-08-18
Mar 2023,-,-,-,-,"6,963.0",-13.0,-,-,-,2022-08-18
Jun 2023,-,-,-,-,"6,963.0",-13.0,2,-,-,2022-08-18
Sep 2023,-,-,-,-,"6,896.0",-13.0,-,-,-,2022-08-18
Dec 2023,-,-,-,-,"6,877.0",-13.0,-,-,-,2022-08-18
,,,,,,,,,,2022-08-18
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"239,735",22,"36,877",2022-08-18
,,,,,,,,,,2022-08-18
,,,,,,,,,,2022-08-18
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-18
,,,,,,,,,,2022-08-18
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-18
,,,,,,,,,,2022-08-18
Sep 2022,"1,454.0","1,454.0","1,454.0","1,454.0","1,454.0",-,"4,283",541,541,2022-08-18
Dec 2022,-,-,-,-,"1,454.0",-,-,-,-,2022-08-18
Mar 2023,-,-,-,-,"1,454.0",-,-,-,-,2022-08-18
Jun 2023,-,-,-,-,"1,454.0",-,-,-,-,2022-08-18
,,,,,,,,,,2022-08-18
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,283",541,541,2022-08-18
,,,,,,,,,,2022-08-18
,,,,,,,,,,2022-08-18
