X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-27
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-27
,,,,,,,,,,2023-01-27
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-27
,,,,,,,,,,2023-01-27
Feb 2023,-,-,-,-,"7,509.0",39.0,46,-1,-,2023-01-27
Mar 2023,"7,442.0","7,463.0","7,422.0","7,439.0","7,438.0",6.0,"278,566","1,969","36,861",2023-01-27
Apr 2023,-,-,-,-,"7,438.0",6.0,-,-,-,2023-01-27
Jun 2023,-,-,-,-,"7,475.0",6.0,"1,122",-,-,2023-01-27
Sep 2023,-,-,-,-,"7,408.0",6.0,-,-,-,2023-01-27
Dec 2023,-,-,-,-,"7,389.0",6.0,-,-,-,2023-01-27
Mar 2024,-,-,-,-,"7,322.0",6.0,-,-,-,2023-01-27
Jun 2024,-,-,-,-,"7,322.0",6.0,-,-,-,2023-01-27
,,,,,,,,,,2023-01-27
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"279,734","1,968","36,861",2023-01-27
,,,,,,,,,,2023-01-27
,,,,,,,,,,2023-01-27
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-27
,,,,,,,,,,2023-01-27
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-27
,,,,,,,,,,2023-01-27
Mar 2023,"1,450.0","1,450.0","1,450.0","1,450.0","1,450.0",25.0,"4,296",4,4,2023-01-27
Jun 2023,-,-,-,-,"1,450.0",25.0,-,-,-,2023-01-27
Sep 2023,-,-,-,-,"1,454.0",25.0,-,-,-,2023-01-27
Dec 2023,-,-,-,-,"1,468.0",25.0,-,-,-,2023-01-27
,,,,,,,,,,2023-01-27
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,296",4,4,2023-01-27
,,,,,,,,,,2023-01-27
,,,,,,,,,,2023-01-27
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-01-27
,,,,,,,,,,2023-01-27
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-27
,,,,,,,,,,2023-01-27
Mar 2023,-,-,-,-,"7,471.0",74.0,7,-,-,2023-01-27
Jun 2023,-,-,-,-,"7,471.0",74.0,-,-,-,2023-01-27
Sep 2023,-,-,-,-,"7,396.0",74.0,-,-,-,2023-01-27
Dec 2023,-,-,-,-,"7,418.0",74.0,-,-,-,2023-01-27
,,,,,,,,,,2023-01-27
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-01-27
,,,,,,,,,,2023-01-27
,,,,,,,,,,2023-01-27
