X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-06-17
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"6,665.0",-1.0,"35,015","-14,128",-,2022-06-17
Jul 2022,"6,516.0","6,516.0","6,437.0","6,458.0","6,470.0",-94.0,25,18,22,2022-06-17
Aug 2022,-,-,-,-,"6,453.0",-94.0,10,-,-,2022-06-17
Sep 2022,"6,445.0","6,447.0","6,298.0","6,365.0","6,364.0",-96.0,"230,856","3,988","90,473",2022-06-17
Dec 2022,-,-,-,-,"6,365.0",-96.0,509,-,-,2022-06-17
Mar 2023,-,-,-,-,"6,298.0",-96.0,-,-,-,2022-06-17
Jun 2023,-,-,-,-,"6,298.0",-96.0,2,-,-,2022-06-17
Sep 2023,-,-,-,-,"6,231.0",-96.0,-,-,-,2022-06-17
Dec 2023,-,-,-,-,"6,212.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"266,417","-10,122","90,495",2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"1,293.8",24.8,751,-,-,2022-06-17
Sep 2022,-,-,-,-,"1,290.0",-,"1,045",122,158,2022-06-17
Dec 2022,-,-,-,-,"1,290.0",-,-,-,-,2022-06-17
Mar 2023,-,-,-,-,"1,290.0",-,-,-,-,2022-06-17
Jun 2023,-,-,-,-,"1,290.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,796",122,158,2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"6,423.4",31.4,10,-,-,2022-06-17
Sep 2022,"6,156.0","6,156.0","6,156.0","6,156.0","6,156.0",-173.0,16,2,2,2022-06-17
Dec 2022,-,-,-,-,"6,156.0",-173.0,-,-,-,2022-06-17
Mar 2023,-,-,-,-,"6,156.0",-173.0,-,-,-,2022-06-17
Jun 2023,-,-,-,-,"6,156.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,26,2,2,2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"5,694.4",14.4,1,-,-,2022-06-17
Sep 2022,-,-,-,-,"5,352.0",-149.0,8,-,-,2022-06-17
Dec 2022,-,-,-,-,"5,352.0",-149.0,-,-,-,2022-06-17
Mar 2023,-,-,-,-,"5,352.0",-149.0,-,-,-,2022-06-17
Jun 2023,-,-,-,-,"5,321.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,9,-,-,2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"6,665.0",-1.0,16,-,-,2022-06-17
Jul 2022,-,-,-,-,"6,470.0",-94.0,-,-,-,2022-06-17
Aug 2022,-,-,-,-,"6,453.0",-94.0,-,-,-,2022-06-17
Sep 2022,"6,365.0","6,365.0","6,365.0","6,365.0","6,364.0",-96.0,11,2,2,2022-06-17
Dec 2022,-,-,-,-,"6,365.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,27,2,2,2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,"7,859.8",83.8,"6,000",-,-,2022-06-17
Sep 2022,-,-,-,-,"7,632.0",-137.0,-,-,-,2022-06-17
Dec 2022,-,-,-,-,"7,637.0",-137.0,-,-,-,2022-06-17
Mar 2023,-,-,-,-,"7,643.0",-137.0,-,-,-,2022-06-17
Jun 2023,-,-,-,-,"7,658.0",-137.0,-,-,-,2022-06-17
Sep 2023,-,-,-,-,"7,569.0",-137.0,-,-,-,2022-06-17
Dec 2023,-,-,-,-,"7,581.0",-,-,-,-,2022-06-17
,,,,,,,,,,2022-06-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,000",-,-,2022-06-17
,,,,,,,,,,2022-06-17
,,,,,,,,,,2022-06-17
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-06-17
,,,,,,,,,,2022-06-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-17
,,,,,,,,,,2022-06-17
Jun 2022,-,-,-,-,99.300,-,"22,042",-,-,2022-06-17
Jul 2022,98.685,98.700,98.685,98.695,98.700,0.005,"11,233",408,932,2022-06-17
Aug 2022,98.085,98.090,98.070,98.070,98.080,-,"6,737",-85,137,2022-06-17
Sep 2022,97.640,97.640,97.630,97.630,97.635,-0.020,"1,233",27,27,2022-06-17
Oct 2022,97.125,97.125,97.090,97.110,97.115,-0.025,789,-55,152,2022-06-17
