X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,"6,964.0","7,020.0","6,959.0","7,010.0","7,009.0",52.0,"115,022","-90,685","237,390",2022-09-13
Oct 2022,"6,976.0","7,016.0","6,976.0","7,014.0","7,016.0",53.0,"2,143",948,"1,014",2022-09-13
Nov 2022,-,-,-,-,"6,994.0",53.0,-,-,-,2022-09-13
Dec 2022,"6,968.0","7,025.0","6,964.0","7,012.0","7,013.0",52.0,"208,689","117,831","215,407",2022-09-13
Mar 2023,-,-,-,-,"6,946.0",52.0,255,-,-,2022-09-13
Jun 2023,-,-,-,-,"6,946.0",52.0,52,-,-,2022-09-13
Sep 2023,-,-,-,-,"6,879.0",52.0,-,-,-,2022-09-13
Dec 2023,-,-,-,-,"6,860.0",52.0,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"326,161","28,094","453,811",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,"1,413.0",23.0,"5,350","3,017","7,242",2022-09-13
Dec 2022,-,-,-,-,"1,413.0",23.0,"6,456","5,773","7,303",2022-09-13
Mar 2023,-,-,-,-,"1,413.0",23.0,-,-,-,2022-09-13
Jun 2023,-,-,-,-,"1,413.0",23.0,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"11,806","8,790","14,545",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,"6,973.0",67.0,752,-,7,2022-09-13
Dec 2022,-,-,-,-,"6,973.0",67.0,10,7,7,2022-09-13
Mar 2023,-,-,-,-,"6,973.0",67.0,-,-,-,2022-09-13
Jun 2023,-,-,-,-,"6,973.0",67.0,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,762,7,14,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,"5,499.0",34.0,39,-6,45,2022-09-13
Dec 2022,-,-,-,-,"5,499.0",34.0,86,45,45,2022-09-13
Mar 2023,-,-,-,-,"5,499.0",34.0,-,-,-,2022-09-13
Jun 2023,-,-,-,-,"5,468.0",34.0,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,125,39,90,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,"7,009.0",52.0,5,-23,24,2022-09-13
Oct 2022,-,-,-,-,"7,016.0",53.0,-,-,-,2022-09-13
Nov 2022,-,-,-,-,"6,994.0",53.0,-,-,-,2022-09-13
Dec 2022,-,-,-,-,"7,013.0",52.0,24,24,24,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,29,1,48,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,"8,424.0",55.0,644,-,-,2022-09-13
Dec 2022,-,-,-,-,"8,444.0",55.0,"2,000",-,-,2022-09-13
Mar 2023,-,-,-,-,"8,450.0",55.0,-,-,-,2022-09-13
Jun 2023,-,-,-,-,"8,465.0",55.0,-,-,-,2022-09-13
Sep 2023,-,-,-,-,"8,376.0",55.0,-,-,-,2022-09-13
Dec 2023,-,-,-,-,"8,388.0",55.0,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,644",-,-,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),IB - 30 Day Interbank Cash Rate (RBA Interbank Overnight Cash),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,97.790,97.790,97.790,97.790,97.795,-,"17,760",15,15,2022-09-13
Oct 2022,97.410,97.410,97.405,97.410,97.410,-,"8,209",227,"1,028",2022-09-13
Nov 2022,97.075,97.080,97.075,97.080,97.080,-,"5,982",57,62,2022-09-13
Dec 2022,96.895,96.895,96.870,96.875,96.885,0.010,"5,848",-61,48,2022-09-13
Jan 2023,96.825,96.825,96.825,96.825,96.830,0.005,"2,161",-18,3,2022-09-13
Feb 2023,-,-,-,-,96.720,0.035,"1,455",-,-,2022-09-13
Mar 2023,-,-,-,-,96.600,0.045,115,-,-,2022-09-13
Apr 2023,96.490,96.490,96.490,96.490,96.470,0.015,175,150,150,2022-09-13
May 2023,-,-,-,-,96.455,0.035,200,-,-,2022-09-13
Jun 2023,-,-,-,-,96.425,0.005,80,-,-,2022-09-13
Jul 2023,-,-,-,-,96.435,0.020,50,-,-,2022-09-13
Aug 2023,-,-,-,-,96.445,0.025,150,-,-,2022-09-13
Sep 2023,-,-,-,-,96.460,0.025,-,-,-,2022-09-13
Oct 2023,-,-,-,-,96.485,0.035,-,-,-,2022-09-13
Nov 2023,-,-,-,-,96.505,0.035,-,-,-,2022-09-13
Dec 2023,-,-,-,-,96.535,0.040,-,-,-,2022-09-13
Jan 2024,-,-,-,-,96.540,0.040,-,-,-,2022-09-13
Feb 2024,-,-,-,-,96.555,0.045,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"42,185",370,"1,306",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),IR - 90-Day Bank Bills (100 minus yield % p.a.),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Dec 2022,96.660,96.680,96.630,96.670,96.670,0.020,"251,590","3,257","19,538",2022-09-13
Mar 2023,96.300,96.330,96.280,96.310,96.310,0.020,"141,873","-1,613","11,989",2022-09-13
Jun 2023,96.210,96.240,96.200,96.220,96.230,0.020,"104,735","-1,465","8,081",2022-09-13
Sep 2023,96.200,96.250,96.200,96.240,96.240,0.040,"101,820","-2,281","4,780",2022-09-13
Dec 2023,96.220,96.280,96.220,96.270,96.270,0.050,"86,789",-852,"9,229",2022-09-13
Mar 2024,96.270,96.310,96.270,96.310,96.310,0.050,"67,792",550,"2,336",2022-09-13
Jun 2024,96.310,96.360,96.310,96.350,96.350,0.040,"62,015",268,"1,518",2022-09-13
Sep 2024,96.340,96.390,96.340,96.380,96.380,0.040,"26,764",157,"1,097",2022-09-13
Dec 2024,-,-,-,-,96.400,0.040,158,-,-,2022-09-13
Mar 2025,-,-,-,-,96.430,0.050,50,-,-,2022-09-13
Jun 2025,-,-,-,-,96.390,0.050,136,-,-,2022-09-13
Sep 2025,-,-,-,-,96.390,0.050,75,-,-,2022-09-13
Dec 2025,-,-,-,-,96.450,0.050,25,-,-,2022-09-13
Mar 2026,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Jun 2026,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Sep 2026,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Dec 2026,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Mar 2027,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Jun 2027,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
Sep 2027,-,-,-,-,96.450,0.050,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"843,822","-1,979","58,568",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),YT - 3 Year Bonds (100 minus yield % p.a.),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,96.770,96.818,96.752,96.800,96.804,0.046,"232,155","-223,871","291,732",2022-09-13
Dec 2022,96.678,96.726,96.662,96.708,96.712,0.044,"687,096","165,392","241,809",2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"919,251","-58,479","533,541",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),VT - 5 Year Bonds (100 minus yields % p.a.),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,96.6650,96.7250,96.6600,96.6950,96.7075,0.0625,"6,122","-5,068","4,565",2022-09-13
Dec 2022,96.6250,96.6250,96.6225,96.6250,96.6375,0.0500,"24,175","3,428","4,316",2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"30,297","-1,640","8,881",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),XT - 10 Year Bonds (100 minus yield % p.a.),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,96.3770,96.4480,96.3710,96.4220,96.4240,0.0610,"287,517","-198,112","405,039",2022-09-13
Dec 2022,96.3520,96.4170,96.3410,96.3950,96.3930,0.0610,"888,472","143,714","365,390",2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,175,989","-54,398","770,429",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),LT - 20 Year Bonds (100 minus yield %p.a.),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,96.1100,96.1100,96.0650,96.0850,96.1050,0.0375,797,"-2,069",873,2022-09-13
Dec 2022,-,-,-,-,96.0950,0.0375,"17,381",706,706,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"18,178","-1,363","1,579",2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),BN - ASX Electricity Base Load Quarterly Futures NSW (A$ per megawatt hour),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,230.00,-,"1,438",-,-,2022-09-13
Dec 2022,222.00,222.00,212.00,216.00,216.00,-8.00,"1,585",17,26,2022-09-13
Mar 2023,240.00,241.00,236.00,240.00,240.50,-8.50,"1,656",3,22,2022-09-13
Jun 2023,278.00,279.00,272.00,278.00,278.00,-4.00,"1,396",6,20,2022-09-13
Sep 2023,250.00,257.00,250.00,256.00,256.00,-3.00,"1,456",3,16,2022-09-13
Dec 2023,158.00,158.00,157.00,157.00,159.00,-7.00,"1,209",7,14,2022-09-13
Mar 2024,-,-,-,-,169.00,-,"1,045",-,-,2022-09-13
Jun 2024,168.00,170.00,168.00,170.00,170.00,-1.50,909,1,3,2022-09-13
Sep 2024,-,-,-,-,170.50,-,408,-,-,2022-09-13
Dec 2024,-,-,-,-,138.00,-2.00,464,-,-,2022-09-13
Mar 2025,-,-,-,-,137.50,-0.32,99,-,-,2022-09-13
Jun 2025,-,-,-,-,142.00,-,83,-,-,2022-09-13
Sep 2025,-,-,-,-,162.38,-,67,-,-,2022-09-13
Dec 2025,-,-,-,-,154.06,-,67,-,-,2022-09-13
Mar 2026,-,-,-,-,124.49,-,-,-,-,2022-09-13
Jun 2026,-,-,-,-,128.54,-,-,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"11,882",37,101,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),BQ - ASX Electricity Base Load Quarterly Futures QLD (A$ per megawatt hour),2022-09-13
,,,,,,,,,,2022-09-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-13
,,,,,,,,,,2022-09-13
Sep 2022,-,-,-,-,238.85,-,"4,348",-,-,2022-09-13
Dec 2022,240.00,240.00,240.00,240.00,240.00,-11.00,"4,509",-,3,2022-09-13
Mar 2023,270.00,276.00,270.00,274.00,275.00,-8.00,"4,613",7,10,2022-09-13
Jun 2023,226.00,228.00,225.00,228.00,228.00,-4.00,"4,314",6,8,2022-09-13
Sep 2023,207.00,210.25,204.00,210.25,209.59,-3.91,"3,520",12,36,2022-09-13
Dec 2023,157.00,163.00,157.00,163.00,162.49,-0.59,"3,467",23,32,2022-09-13
Mar 2024,176.00,176.00,175.99,176.00,175.35,-4.21,"2,768",15,25,2022-09-13
Jun 2024,-,-,-,-,124.18,-4.57,"2,773",17,21,2022-09-13
Sep 2024,-,-,-,-,122.39,-,"1,835",-,-,2022-09-13
Dec 2024,-,-,-,-,121.61,-,"1,841",-,-,2022-09-13
Mar 2025,-,-,-,-,126.62,-3.70,812,16,18,2022-09-13
Jun 2025,-,-,-,-,99.70,-2.91,791,16,18,2022-09-13
Sep 2025,-,-,-,-,100.15,-2.93,462,13,18,2022-09-13
Dec 2025,-,-,-,-,97.91,-2.86,462,13,18,2022-09-13
Mar 2026,-,-,-,-,94.00,-,62,-,-,2022-09-13
Jun 2026,-,-,-,-,79.56,-,60,-,-,2022-09-13
,,,,,,,,,,2022-09-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"36,637",138,207,2022-09-13
,,,,,,,,,,2022-09-13
,,,,,,,,,,2022-09-13
