X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-17
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Feb 2023,-,-,-,-,"7,362.2",-7.8,"1,017",-,-,2023-02-17
Mar 2023,"7,337.0","7,350.0","7,270.0","7,275.0","7,274.0",-65.0,"313,020","5,998","42,903",2023-02-17
Apr 2023,-,-,-,-,"7,274.0",-65.0,-,-,-,2023-02-17
May 2023,-,-,-,-,"7,253.0",-,-,-,-,2023-02-17
Jun 2023,"7,334.0","7,342.0","7,334.0","7,342.0","7,303.0",-66.0,"1,153",-,4,2023-02-17
Sep 2023,-,-,-,-,"7,236.0",-66.0,-,-,-,2023-02-17
Dec 2023,-,-,-,-,"7,217.0",-66.0,-,-,-,2023-02-17
Mar 2024,-,-,-,-,"7,150.0",-66.0,-,-,-,2023-02-17
Jun 2024,-,-,-,-,"7,150.0",-66.0,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"315,190","5,998","42,907",2023-02-17
,,,,,,,,,,2023-02-17
,,,,,,,,,,2023-02-17
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Mar 2023,"1,448.0","1,448.0","1,448.0","1,448.0","1,448.0",-24.0,"4,853",63,166,2023-02-17
Jun 2023,-,-,-,-,"1,448.0",-24.0,-,-,-,2023-02-17
Sep 2023,-,-,-,-,"1,452.0",-24.0,-,-,-,2023-02-17
Dec 2023,-,-,-,-,"1,466.0",-24.0,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,853",63,166,2023-02-17
,,,,,,,,,,2023-02-17
,,,,,,,,,,2023-02-17
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Mar 2023,-,-,-,-,"7,166.0",-55.0,7,-,-,2023-02-17
Jun 2023,-,-,-,-,"7,166.0",-55.0,-,-,-,2023-02-17
Sep 2023,-,-,-,-,"7,091.0",-55.0,-,-,-,2023-02-17
Dec 2023,-,-,-,-,"7,113.0",-55.0,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,7,-,-,2023-02-17
,,,,,,,,,,2023-02-17
,,,,,,,,,,2023-02-17
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Mar 2023,-,-,-,-,"6,092.0",-59.0,11,-,-,2023-02-17
Jun 2023,-,-,-,-,"6,092.0",-59.0,-,-,-,2023-02-17
Sep 2023,-,-,-,-,"6,062.0",-59.0,-,-,-,2023-02-17
Dec 2023,-,-,-,-,"6,127.0",-59.0,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,11,-,-,2023-02-17
,,,,,,,,,,2023-02-17
,,,,,,,,,,2023-02-17
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Feb 2023,-,-,-,-,"7,362.2",-7.8,-,-,-,2023-02-17
Mar 2023,-,-,-,-,"7,274.0",-65.0,-,-,-,2023-02-17
Apr 2023,-,-,-,-,"7,274.0",-65.0,-,-,-,2023-02-17
May 2023,-,-,-,-,"7,274.0",-,-,-,-,2023-02-17
Jun 2023,-,-,-,-,"7,303.0",-66.0,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,-,-,-,2023-02-17
,,,,,,,,,,2023-02-17
,,,,,,,,,,2023-02-17
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2023-02-17
,,,,,,,,,,2023-02-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-17
,,,,,,,,,,2023-02-17
Mar 2023,-,-,-,-,"8,923.0",-101.0,"1,495",-,-,2023-02-17
Jun 2023,-,-,-,-,"8,938.0",-101.0,-,-,-,2023-02-17
Sep 2023,-,-,-,-,"8,849.0",-101.0,-,-,-,2023-02-17
Dec 2023,-,-,-,-,"8,861.0",-101.0,-,-,-,2023-02-17
