X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-02
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-02
,,,,,,,,,,2022-11-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-02
,,,,,,,,,,2022-11-02
Nov 2022,"6,976.0","6,976.0","6,976.0","6,976.0","6,979.0",15.0,50,-,2,2022-11-02
Dec 2022,"6,978.0","7,020.0","6,954.0","6,988.0","6,989.0",16.0,"234,910",157,"53,457",2022-11-02
Jan 2023,-,-,-,-,"6,989.0",16.0,-,-,-,2022-11-02
Mar 2023,"6,956.0","6,960.0","6,938.0","6,941.0","6,946.0",17.0,315,3,5,2022-11-02
Jun 2023,-,-,-,-,"6,946.0",17.0,52,-,-,2022-11-02
Sep 2023,-,-,-,-,"6,879.0",17.0,-,-,-,2022-11-02
Dec 2023,-,-,-,-,"6,860.0",17.0,-,-,-,2022-11-02
Mar 2024,-,-,-,-,"6,793.0",17.0,-,-,-,2022-11-02
,,,,,,,,,,2022-11-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,327",160,"53,464",2022-11-02
,,,,,,,,,,2022-11-02
,,,,,,,,,,2022-11-02
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-02
,,,,,,,,,,2022-11-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-02
,,,,,,,,,,2022-11-02
Dec 2022,"1,352.0","1,352.0","1,352.0","1,352.0","1,352.0",-20.0,"6,037",6,6,2022-11-02
Mar 2023,-,-,-,-,"1,352.0",-20.0,-,-,-,2022-11-02
Jun 2023,-,-,-,-,"1,352.0",-20.0,-,-,-,2022-11-02
Sep 2023,-,-,-,-,"1,356.0",-20.0,-,-,-,2022-11-02
,,,,,,,,,,2022-11-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,037",6,6,2022-11-02
,,,,,,,,,,2022-11-02
,,,,,,,,,,2022-11-02
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-02
,,,,,,,,,,2022-11-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-02
,,,,,,,,,,2022-11-02
Dec 2022,-,-,-,-,"7,353.0",-,10,-,-,2022-11-02
Mar 2023,-,-,-,-,"7,353.0",-,-,-,-,2022-11-02
Jun 2023,-,-,-,-,"7,353.0",-,-,-,-,2022-11-02
Sep 2023,-,-,-,-,"7,278.0",-,-,-,-,2022-11-02
,,,,,,,,,,2022-11-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-11-02
,,,,,,,,,,2022-11-02
,,,,,,,,,,2022-11-02
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-11-02
,,,,,,,,,,2022-11-02
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-02
,,,,,,,,,,2022-11-02
Dec 2022,-,-,-,-,"5,522.0",74.0,37,-,-,2022-11-02
Mar 2023,-,-,-,-,"5,522.0",74.0,-,-,-,2022-11-02
Jun 2023,-,-,-,-,"5,522.0",74.0,-,-,-,2022-11-02
Sep 2023,-,-,-,-,"5,492.0",74.0,-,-,-,2022-11-02
,,,,,,,,,,2022-11-02
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-11-02
,,,,,,,,,,2022-11-02
,,,,,,,,,,2022-11-02
