X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-09-07
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-09-07
,,,,,,,,,,2022-09-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-07
,,,,,,,,,,2022-09-07
Sep 2022,"6,823.0","6,851.0","6,699.0","6,724.0","6,723.0",-94.0,"267,407","3,726","61,004",2022-09-07
Oct 2022,-,-,-,-,"6,731.0",-93.0,608,75,77,2022-09-07
Nov 2022,-,-,-,-,"6,709.0",-93.0,-,-,-,2022-09-07
Dec 2022,"6,848.0","6,852.0","6,707.0","6,721.0","6,729.0",-95.0,"3,545",216,329,2022-09-07
Mar 2023,-,-,-,-,"6,662.0",-95.0,252,252,252,2022-09-07
Jun 2023,-,-,-,-,"6,662.0",-95.0,52,-,-,2022-09-07
Sep 2023,-,-,-,-,"6,595.0",-95.0,-,-,-,2022-09-07
Dec 2023,-,-,-,-,"6,576.0",-95.0,-,-,-,2022-09-07
,,,,,,,,,,2022-09-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"271,864","4,269","61,662",2022-09-07
,,,,,,,,,,2022-09-07
,,,,,,,,,,2022-09-07
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-09-07
,,,,,,,,,,2022-09-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-07
,,,,,,,,,,2022-09-07
Sep 2022,"1,361.0","1,361.0","1,361.0","1,361.0","1,361.0",-6.0,"2,479",-24,24,2022-09-07
Dec 2022,-,-,-,-,"1,361.0",-6.0,-,-,-,2022-09-07
Mar 2023,-,-,-,-,"1,361.0",-6.0,-,-,-,2022-09-07
Jun 2023,-,-,-,-,"1,361.0",-6.0,-,-,-,2022-09-07
,,,,,,,,,,2022-09-07
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,479",-24,24,2022-09-07
,,,,,,,,,,2022-09-07
,,,,,,,,,,2022-09-07
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-09-07
,,,,,,,,,,2022-09-07
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-09-07
,,,,,,,,,,2022-09-07
Sep 2022,-,-,-,-,"6,718.0",-137.0,10,-,-,2022-09-07
Dec 2022,-,-,-,-,"6,718.0",-137.0,-,-,-,2022-09-07
Mar 2023,-,-,-,-,"6,718.0",-137.0,-,-,-,2022-09-07
