X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-11-22
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-11-22
,,,,,,,,,,2022-11-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-22
,,,,,,,,,,2022-11-22
Dec 2022,"7,152.0","7,206.0","7,150.0","7,192.0","7,193.0",45.0,"227,298","-4,737","33,124",2022-11-22
Jan 2023,-,-,-,-,"7,193.0",45.0,1,-,-,2022-11-22
Feb 2023,-,-,-,-,"7,177.0",45.0,-,-,-,2022-11-22
Mar 2023,"7,131.0","7,154.0","7,131.0","7,154.0","7,143.0",44.0,337,-,9,2022-11-22
Jun 2023,-,-,-,-,"7,159.0",44.0,52,-,-,2022-11-22
Sep 2023,-,-,-,-,"7,092.0",44.0,-,-,-,2022-11-22
Dec 2023,-,-,-,-,"7,073.0",44.0,-,-,-,2022-11-22
Mar 2024,-,-,-,-,"7,006.0",44.0,-,-,-,2022-11-22
,,,,,,,,,,2022-11-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"227,688","-4,737","33,133",2022-11-22
,,,,,,,,,,2022-11-22
,,,,,,,,,,2022-11-22
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-11-22
,,,,,,,,,,2022-11-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-22
,,,,,,,,,,2022-11-22
Dec 2022,"1,376.0","1,376.0","1,376.0","1,376.0","1,376.0",11.0,"6,081",42,54,2022-11-22
Mar 2023,-,-,-,-,"1,376.0",11.0,-,-,-,2022-11-22
Jun 2023,-,-,-,-,"1,376.0",11.0,-,-,-,2022-11-22
Sep 2023,-,-,-,-,"1,380.0",11.0,-,-,-,2022-11-22
,,,,,,,,,,2022-11-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,081",42,54,2022-11-22
,,,,,,,,,,2022-11-22
,,,,,,,,,,2022-11-22
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-11-22
,,,,,,,,,,2022-11-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-11-22
,,,,,,,,,,2022-11-22
