X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-15
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-15
,,,,,,,,,,2023-03-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-15
,,,,,,,,,,2023-03-15
Mar 2023,"6,995.0","7,074.0","6,953.0","7,060.0","7,060.0",75.0,"121,664","-48,290","85,593",2023-03-15
Apr 2023,"7,073.0","7,073.0","7,072.0","7,072.0","7,082.0",78.0,198,92,114,2023-03-15
May 2023,"7,031.0","7,031.0","7,025.0","7,025.0","7,071.0",76.0,2,2,3,2023-03-15
Jun 2023,"7,015.0","7,103.0","6,980.0","7,087.0","7,088.0",75.0,"287,227","54,355","113,130",2023-03-15
Sep 2023,-,-,-,-,"7,021.0",75.0,-,-,-,2023-03-15
Dec 2023,-,-,-,-,"7,002.0",75.0,-,-,-,2023-03-15
Mar 2024,-,-,-,-,"6,935.0",75.0,-,-,-,2023-03-15
Jun 2024,-,-,-,-,"6,935.0",75.0,-,-,-,2023-03-15
,,,,,,,,,,2023-03-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"409,091","6,159","198,840",2023-03-15
,,,,,,,,,,2023-03-15
,,,,,,,,,,2023-03-15
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-15
,,,,,,,,,,2023-03-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-15
,,,,,,,,,,2023-03-15
Mar 2023,-,-,-,-,"1,395.0",-,"1,037","-1,619",-,2023-03-15
Jun 2023,"1,392.0","1,392.0","1,392.0","1,392.0","1,392.0",2.0,"3,985",20,31,2023-03-15
Sep 2023,-,-,-,-,"1,396.0",2.0,-,-,-,2023-03-15
Dec 2023,-,-,-,-,"1,410.0",2.0,-,-,-,2023-03-15
,,,,,,,,,,2023-03-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,022","-1,599",31,2023-03-15
,,,,,,,,,,2023-03-15
,,,,,,,,,,2023-03-15
