X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-12-13
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-12-13
,,,,,,,,,,2022-12-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-13
,,,,,,,,,,2022-12-13
Dec 2022,"7,186.0","7,235.0","7,177.0","7,215.0","7,214.0",30.0,"122,775","-77,599","180,542",2022-12-13
Jan 2023,"7,212.0","7,212.0","7,212.0","7,212.0","7,219.0",26.0,71,1,11,2022-12-13
Feb 2023,-,-,-,-,"7,203.0",26.0,-,-,-,2022-12-13
Mar 2023,"7,132.0","7,182.0","7,123.0","7,159.0","7,159.0",30.0,"191,451","98,788","163,520",2022-12-13
Jun 2023,-,-,-,-,"7,175.0",30.0,364,-,-,2022-12-13
Sep 2023,-,-,-,-,"7,108.0",30.0,-,-,-,2022-12-13
Dec 2023,-,-,-,-,"7,089.0",30.0,-,-,-,2022-12-13
Mar 2024,-,-,-,-,"7,022.0",30.0,-,-,-,2022-12-13
,,,,,,,,,,2022-12-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"314,661","21,190","344,073",2022-12-13
,,,,,,,,,,2022-12-13
,,,,,,,,,,2022-12-13
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-12-13
,,,,,,,,,,2022-12-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-13
,,,,,,,,,,2022-12-13
Dec 2022,-,-,-,-,"1,372.0",-,"5,195",-768,689,2022-12-13
Mar 2023,"1,356.0","1,356.0","1,356.0","1,356.0","1,372.0",-,904,628,696,2022-12-13
Jun 2023,-,-,-,-,"1,372.0",-,-,-,-,2022-12-13
Sep 2023,-,-,-,-,"1,376.0",-,-,-,-,2022-12-13
,,,,,,,,,,2022-12-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,099",-140,"1,385",2022-12-13
,,,,,,,,,,2022-12-13
,,,,,,,,,,2022-12-13
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-12-13
,,,,,,,,,,2022-12-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-13
,,,,,,,,,,2022-12-13
Dec 2022,-,-,-,-,"7,261.0",101.0,12,-,-,2022-12-13
Mar 2023,-,-,-,-,"7,261.0",101.0,17,-,-,2022-12-13
Jun 2023,-,-,-,-,"7,261.0",101.0,-,-,-,2022-12-13
Sep 2023,-,-,-,-,"7,186.0",101.0,-,-,-,2022-12-13
,,,,,,,,,,2022-12-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,29,-,-,2022-12-13
,,,,,,,,,,2022-12-13
,,,,,,,,,,2022-12-13
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-12-13
,,,,,,,,,,2022-12-13
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-13
,,,,,,,,,,2022-12-13
Dec 2022,-,-,-,-,"6,072.0",-70.0,37,-,-,2022-12-13
Mar 2023,-,-,-,-,"6,072.0",-70.0,9,-,-,2022-12-13
Jun 2023,-,-,-,-,"6,072.0",-70.0,-,-,-,2022-12-13
Sep 2023,-,-,-,-,"6,042.0",-70.0,-,-,-,2022-12-13
,,,,,,,,,,2022-12-13
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,46,-,-,2022-12-13
,,,,,,,,,,2022-12-13
,,,,,,,,,,2022-12-13
