X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-31
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-31
,,,,,,,,,,2023-03-31
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-31
,,,,,,,,,,2023-03-31
Apr 2023,"7,180.0","7,194.0","7,179.0","7,190.0","7,182.0",49.0,462,12,30,2023-03-31
May 2023,-,-,-,-,"7,171.0",49.0,11,-,-,2023-03-31
Jun 2023,"7,149.0","7,207.0","7,144.0","7,191.0","7,191.0",51.0,"246,415","-1,162","44,764",2023-03-31
Sep 2023,-,-,-,-,"7,140.0",53.0,7,-,-,2023-03-31
Dec 2023,-,-,-,-,"7,121.0",53.0,-,-,-,2023-03-31
Mar 2024,-,-,-,-,"7,054.0",53.0,-,-,-,2023-03-31
Jun 2024,-,-,-,-,"7,054.0",53.0,-,-,-,2023-03-31
Sep 2024,-,-,-,-,"6,987.0",53.0,-,-,-,2023-03-31
,,,,,,,,,,2023-03-31
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"246,895","-1,150","44,794",2023-03-31
,,,,,,,,,,2023-03-31
,,,,,,,,,,2023-03-31
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-03-31
,,,,,,,,,,2023-03-31
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-31
,,,,,,,,,,2023-03-31
Jun 2023,"1,352.0","1,352.0","1,352.0","1,352.0","1,349.0",11.0,"2,110",-,32,2023-03-31
Sep 2023,-,-,-,-,"1,353.0",11.0,-,-,-,2023-03-31
Dec 2023,-,-,-,-,"1,367.0",11.0,-,-,-,2023-03-31
Mar 2024,-,-,-,-,"1,367.0",11.0,-,-,-,2023-03-31
,,,,,,,,,,2023-03-31
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,110",-,32,2023-03-31
,,,,,,,,,,2023-03-31
,,,,,,,,,,2023-03-31
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-03-31
