X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-03-22
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-03-22
,,,,,,,,,,2023-03-22
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-03-22
,,,,,,,,,,2023-03-22
Apr 2023,"7,034.0","7,058.0","7,027.0","7,040.0","7,037.0",57.0,393,7,95,2023-03-22
May 2023,"7,042.0","7,042.0","7,042.0","7,042.0","7,028.0",57.0,12,1,1,2023-03-22
Jun 2023,"6,987.0","7,062.0","6,987.0","7,041.0","7,042.0",56.0,"252,600","-3,944","42,528",2023-03-22
Sep 2023,-,-,-,-,"6,975.0",56.0,-,-,-,2023-03-22
Dec 2023,-,-,-,-,"6,956.0",56.0,-,-,-,2023-03-22
Mar 2024,-,-,-,-,"6,889.0",56.0,-,-,-,2023-03-22
Jun 2024,-,-,-,-,"6,889.0",56.0,-,-,-,2023-03-22
Sep 2024,-,-,-,-,"6,822.0",56.0,-,-,-,2023-03-22
,,,,,,,,,,2023-03-22
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"253,005","-3,936","42,624",2023-03-22
,,,,,,,,,,2023-03-22
,,,,,,,,,,2023-03-22
