X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-06
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-06
,,,,,,,,,,2022-10-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-06
,,,,,,,,,,2022-10-06
Oct 2022,"6,776.0","6,818.0","6,776.0","6,807.0","6,821.0",19.0,"2,369",32,72,2022-10-06
Nov 2022,-,-,-,-,"6,807.0",19.0,-,-,-,2022-10-06
Dec 2022,"6,810.0","6,824.0","6,752.0","6,820.0","6,820.0",19.0,"232,630","-1,945","54,301",2022-10-06
Mar 2023,-,-,-,-,"6,757.0",19.0,255,-,-,2022-10-06
Jun 2023,-,-,-,-,"6,757.0",19.0,52,-,-,2022-10-06
Sep 2023,-,-,-,-,"6,690.0",19.0,-,-,-,2022-10-06
Dec 2023,-,-,-,-,"6,671.0",19.0,-,-,-,2022-10-06
Mar 2024,-,-,-,-,"6,604.0",19.0,-,-,-,2022-10-06
,,,,,,,,,,2022-10-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,306","-1,913","54,373",2022-10-06
,,,,,,,,,,2022-10-06
,,,,,,,,,,2022-10-06
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-06
,,,,,,,,,,2022-10-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-06
,,,,,,,,,,2022-10-06
Dec 2022,-,-,-,-,"1,295.0",-11.0,"5,857",20,20,2022-10-06
Mar 2023,-,-,-,-,"1,295.0",-11.0,-,-,-,2022-10-06
Jun 2023,-,-,-,-,"1,295.0",-11.0,-,-,-,2022-10-06
Sep 2023,-,-,-,-,"1,299.0",-11.0,-,-,-,2022-10-06
,,,,,,,,,,2022-10-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,857",20,20,2022-10-06
,,,,,,,,,,2022-10-06
,,,,,,,,,,2022-10-06
