X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-04-21
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-04-21
,,,,,,,,,,2023-04-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-21
,,,,,,,,,,2023-04-21
Apr 2023,-,-,-,-,"7,375.6",10.6,"2,762",-30,-,2023-04-21
May 2023,-,-,-,-,"7,323.0",-35.0,83,-,-,2023-04-21
Jun 2023,"7,372.0","7,374.0","7,323.0","7,342.0","7,341.0",-36.0,"248,952","1,685","33,402",2023-04-21
Jul 2023,-,-,-,-,"7,341.0",-,-,-,-,2023-04-21
Sep 2023,-,-,-,-,"7,298.0",-35.0,7,-,-,2023-04-21
Dec 2023,-,-,-,-,"7,279.0",-35.0,-,-,-,2023-04-21
Mar 2024,-,-,-,-,"7,212.0",-35.0,-,-,-,2023-04-21
Jun 2024,-,-,-,-,"7,212.0",-35.0,-,-,-,2023-04-21
Sep 2024,-,-,-,-,"7,145.0",-35.0,-,-,-,2023-04-21
,,,,,,,,,,2023-04-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"251,804","1,655","33,402",2023-04-21
,,,,,,,,,,2023-04-21
,,,,,,,,,,2023-04-21
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-04-21
,,,,,,,,,,2023-04-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-21
,,,,,,,,,,2023-04-21
Jun 2023,"1,385.0","1,387.0","1,385.0","1,387.0","1,387.0",-3.0,"2,116",-3,5,2023-04-21
Sep 2023,-,-,-,-,"1,391.0",-3.0,-,-,-,2023-04-21
Dec 2023,-,-,-,-,"1,405.0",-3.0,-,-,-,2023-04-21
Mar 2024,-,-,-,-,"1,405.0",-3.0,-,-,-,2023-04-21
,,,,,,,,,,2023-04-21
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"2,116",-3,5,2023-04-21
,,,,,,,,,,2023-04-21
,,,,,,,,,,2023-04-21
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-04-21
,,,,,,,,,,2023-04-21
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-21
,,,,,,,,,,2023-04-21
Jun 2023,-,-,-,-,"6,996.0",-49.0,"1,893",-,-,2023-04-21
Sep 2023,-,-,-,-,"6,921.0",-49.0,-,-,-,2023-04-21
Dec 2023,-,-,-,-,"6,943.0",-49.0,-,-,-,2023-04-21
