X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-09
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-09
,,,,,,,,,,2023-01-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-09
,,,,,,,,,,2023-01-09
Jan 2023,"7,108.0","7,187.0","7,108.0","7,161.0","7,163.0",51.0,145,-6,12,2023-01-09
Feb 2023,-,-,-,-,"7,180.0",52.0,24,-,-,2023-01-09
Mar 2023,"7,049.0","7,134.0","7,030.0","7,101.0","7,100.0",50.0,"246,517",907,"35,671",2023-01-09
Jun 2023,-,-,-,-,"7,130.0",50.0,364,-,-,2023-01-09
Sep 2023,-,-,-,-,"7,063.0",50.0,-,-,-,2023-01-09
Dec 2023,-,-,-,-,"7,044.0",50.0,-,-,-,2023-01-09
Mar 2024,-,-,-,-,"6,977.0",50.0,-,-,-,2023-01-09
Jun 2024,-,-,-,-,"6,977.0",50.0,-,-,-,2023-01-09
,,,,,,,,,,2023-01-09
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"247,050",901,"35,683",2023-01-09
,,,,,,,,,,2023-01-09
,,,,,,,,,,2023-01-09
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-09
,,,,,,,,,,2023-01-09
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-09
,,,,,,,,,,2023-01-09
Mar 2023,"1,352.0","1,352.0","1,352.0","1,352.0","1,349.0",-4.0,"4,313",6,6,2023-01-09
