X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-02-23
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-02-23
,,,,,,,,,,2023-02-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-23
,,,,,,,,,,2023-02-23
Mar 2023,"7,245.0","7,252.0","7,217.0","7,221.0","7,222.0",-26.0,"306,901","3,270","42,265",2023-02-23
Apr 2023,-,-,-,-,"7,222.0",-26.0,-,-,-,2023-02-23
May 2023,-,-,-,-,"7,201.0",-26.0,-,-,-,2023-02-23
Jun 2023,-,-,-,-,"7,252.0",-26.0,"1,167",14,50,2023-02-23
Sep 2023,-,-,-,-,"7,185.0",-26.0,-,-,-,2023-02-23
Dec 2023,-,-,-,-,"7,166.0",-26.0,-,-,-,2023-02-23
Mar 2024,-,-,-,-,"7,099.0",-26.0,-,-,-,2023-02-23
Jun 2024,-,-,-,-,"7,099.0",-26.0,-,-,-,2023-02-23
,,,,,,,,,,2023-02-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"308,068","3,284","42,315",2023-02-23
,,,,,,,,,,2023-02-23
,,,,,,,,,,2023-02-23
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-02-23
,,,,,,,,,,2023-02-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-23
,,,,,,,,,,2023-02-23
Mar 2023,"1,431.0","1,431.0","1,431.0","1,431.0","1,431.0",15.0,"5,097",-74,86,2023-02-23
Jun 2023,-,-,-,-,"1,431.0",15.0,-,-,-,2023-02-23
Sep 2023,-,-,-,-,"1,435.0",15.0,-,-,-,2023-02-23
Dec 2023,-,-,-,-,"1,449.0",15.0,-,-,-,2023-02-23
,,,,,,,,,,2023-02-23
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,097",-74,86,2023-02-23
,,,,,,,,,,2023-02-23
,,,,,,,,,,2023-02-23
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-02-23
,,,,,,,,,,2023-02-23
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-02-23
,,,,,,,,,,2023-02-23
Mar 2023,-,-,-,-,"7,179.0",-14.0,12,-,-,2023-02-23
Jun 2023,-,-,-,-,"7,179.0",-14.0,-,-,-,2023-02-23
Sep 2023,-,-,-,-,"7,104.0",-14.0,-,-,-,2023-02-23
Dec 2023,-,-,-,-,"7,126.0",-14.0,-,-,-,2023-02-23
,,,,,,,,,,2023-02-23
