X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-01-06
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-01-06
,,,,,,,,,,2023-01-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-06
,,,,,,,,,,2023-01-06
Jan 2023,"7,062.0","7,091.0","7,062.0","7,084.0","7,112.0",38.0,151,-14,21,2023-01-06
Feb 2023,-,-,-,-,"7,128.0",39.0,24,-2,4,2023-01-06
Mar 2023,"7,016.0","7,064.0","6,999.0","7,050.0","7,050.0",38.0,"245,610",106,"32,824",2023-01-06
Jun 2023,-,-,-,-,"7,080.0",38.0,364,-,-,2023-01-06
Sep 2023,-,-,-,-,"7,013.0",38.0,-,-,-,2023-01-06
Dec 2023,-,-,-,-,"6,994.0",38.0,-,-,-,2023-01-06
Mar 2024,-,-,-,-,"6,927.0",38.0,-,-,-,2023-01-06
Jun 2024,-,-,-,-,"6,927.0",38.0,-,-,-,2023-01-06
,,,,,,,,,,2023-01-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"246,149",90,"32,849",2023-01-06
,,,,,,,,,,2023-01-06
,,,,,,,,,,2023-01-06
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-01-06
,,,,,,,,,,2023-01-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-06
,,,,,,,,,,2023-01-06
Mar 2023,-,-,-,-,"1,353.0",-15.0,"4,307",-21,21,2023-01-06
Jun 2023,-,-,-,-,"1,353.0",-15.0,-,-,-,2023-01-06
Sep 2023,-,-,-,-,"1,357.0",-15.0,-,-,-,2023-01-06
Dec 2023,-,-,-,-,"1,371.0",-15.0,-,-,-,2023-01-06
,,,,,,,,,,2023-01-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,307",-21,21,2023-01-06
,,,,,,,,,,2023-01-06
,,,,,,,,,,2023-01-06
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2023-01-06
,,,,,,,,,,2023-01-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-06
,,,,,,,,,,2023-01-06
Mar 2023,-,-,-,-,"7,105.0",-13.0,6,-,-,2023-01-06
Jun 2023,-,-,-,-,"7,105.0",-13.0,-,-,-,2023-01-06
Sep 2023,-,-,-,-,"7,030.0",-13.0,-,-,-,2023-01-06
Dec 2023,-,-,-,-,"7,052.0",-13.0,-,-,-,2023-01-06
,,,,,,,,,,2023-01-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,6,-,-,2023-01-06
,,,,,,,,,,2023-01-06
,,,,,,,,,,2023-01-06
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2023-01-06
,,,,,,,,,,2023-01-06
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-01-06
,,,,,,,,,,2023-01-06
Mar 2023,-,-,-,-,"6,211.0",175.0,9,-,-,2023-01-06
Jun 2023,-,-,-,-,"6,211.0",175.0,-,-,-,2023-01-06
Sep 2023,-,-,-,-,"6,181.0",175.0,-,-,-,2023-01-06
Dec 2023,-,-,-,-,"6,246.0",175.0,-,-,-,2023-01-06
,,,,,,,,,,2023-01-06
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,9,-,-,2023-01-06
,,,,,,,,,,2023-01-06
,,,,,,,,,,2023-01-06
