X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-06-16
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-06-16
,,,,,,,,,,2022-06-16
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-16
,,,,,,,,,,2022-06-16
Jun 2022,"6,601.0","6,696.0","6,555.0","6,666.0","6,666.0",60.0,"49,143","-26,825","9,280",2022-06-16
Jul 2022,"6,674.0","6,674.0","6,674.0","6,674.0","6,564.0",-39.0,7,1,2,2022-06-16
Aug 2022,-,-,-,-,"6,547.0",-39.0,10,-,-,2022-06-16
Sep 2022,"6,488.0","6,588.0","6,432.0","6,458.0","6,460.0",-34.0,"226,868","8,707","76,857",2022-06-16
Dec 2022,-,-,-,-,"6,461.0",-34.0,509,-,-,2022-06-16
Mar 2023,-,-,-,-,"6,394.0",-34.0,-,-,-,2022-06-16
Jun 2023,-,-,-,-,"6,394.0",-34.0,2,-,-,2022-06-16
Sep 2023,-,-,-,-,"6,327.0",-34.0,-,-,-,2022-06-16
,,,,,,,,,,2022-06-16
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"276,539","-18,117","86,139",2022-06-16
,,,,,,,,,,2022-06-16
,,,,,,,,,,2022-06-16
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-06-16
,,,,,,,,,,2022-06-16
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-16
,,,,,,,,,,2022-06-16
Jun 2022,-,-,-,-,"1,269.0",-,751,-,-,2022-06-16
Sep 2022,"1,290.0","1,290.0","1,290.0","1,290.0","1,290.0",32.0,923,2,32,2022-06-16
Dec 2022,-,-,-,-,"1,290.0",32.0,-,-,-,2022-06-16
Mar 2023,-,-,-,-,"1,290.0",32.0,-,-,-,2022-06-16
,,,,,,,,,,2022-06-16
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"1,674",2,32,2022-06-16
,,,,,,,,,,2022-06-16
,,,,,,,,,,2022-06-16
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-06-16
,,,,,,,,,,2022-06-16
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-16
,,,,,,,,,,2022-06-16
Jun 2022,-,-,-,-,"6,392.0",-,10,-,-,2022-06-16
Sep 2022,-,-,-,-,"6,329.0",-27.0,14,-,-,2022-06-16
Dec 2022,-,-,-,-,"6,329.0",-27.0,-,-,-,2022-06-16
Mar 2023,-,-,-,-,"6,329.0",-27.0,-,-,-,2022-06-16
,,,,,,,,,,2022-06-16
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,24,-,-,2022-06-16
,,,,,,,,,,2022-06-16
,,,,,,,,,,2022-06-16
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-06-16
,,,,,,,,,,2022-06-16
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-06-16
,,,,,,,,,,2022-06-16
Jun 2022,-,-,-,-,"5,680.0",-,1,-,-,2022-06-16
Sep 2022,-,-,-,-,"5,501.0",31.0,8,-,-,2022-06-16
