X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-26
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Nov 2022,-,-,-,-,"6,788.0",7.0,-,-,-,2022-10-26
Dec 2022,"6,797.0","6,850.0","6,763.0","6,798.0","6,799.0",7.0,"230,726","-2,479","42,760",2022-10-26
Jan 2023,-,-,-,-,"6,799.0",7.0,-,-,-,2022-10-26
Mar 2023,"6,770.0","6,782.0","6,770.0","6,777.0","6,751.0",7.0,266,3,4,2022-10-26
Jun 2023,-,-,-,-,"6,751.0",7.0,52,-,-,2022-10-26
Sep 2023,-,-,-,-,"6,684.0",7.0,-,-,-,2022-10-26
Dec 2023,-,-,-,-,"6,665.0",7.0,-,-,-,2022-10-26
Mar 2024,-,-,-,-,"6,598.0",7.0,-,-,-,2022-10-26
,,,,,,,,,,2022-10-26
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"231,044","-2,476","42,764",2022-10-26
,,,,,,,,,,2022-10-26
,,,,,,,,,,2022-10-26
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Dec 2022,-,-,-,-,"1,300.0",32.0,"6,107",-,-,2022-10-26
Mar 2023,-,-,-,-,"1,300.0",32.0,-,-,-,2022-10-26
Jun 2023,-,-,-,-,"1,300.0",32.0,-,-,-,2022-10-26
Sep 2023,-,-,-,-,"1,304.0",32.0,-,-,-,2022-10-26
,,,,,,,,,,2022-10-26
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,107",-,-,2022-10-26
,,,,,,,,,,2022-10-26
,,,,,,,,,,2022-10-26
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Dec 2022,-,-,-,-,"7,166.0",-,10,-,-,2022-10-26
Mar 2023,-,-,-,-,"7,166.0",-,-,-,-,2022-10-26
Jun 2023,-,-,-,-,"7,166.0",-,-,-,-,2022-10-26
Sep 2023,-,-,-,-,"7,091.0",-,-,-,-,2022-10-26
,,,,,,,,,,2022-10-26
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-10-26
,,,,,,,,,,2022-10-26
,,,,,,,,,,2022-10-26
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Dec 2022,-,-,-,-,"5,398.0",-,37,-,-,2022-10-26
Mar 2023,-,-,-,-,"5,398.0",-,-,-,-,2022-10-26
Jun 2023,-,-,-,-,"5,398.0",-,-,-,-,2022-10-26
Sep 2023,-,-,-,-,"5,368.0",-,-,-,-,2022-10-26
,,,,,,,,,,2022-10-26
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,37,-,-,2022-10-26
,,,,,,,,,,2022-10-26
,,,,,,,,,,2022-10-26
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Nov 2022,-,-,-,-,"6,788.0",7.0,-,-,-,2022-10-26
Dec 2022,-,-,-,-,"6,799.0",7.0,27,-,-,2022-10-26
Jan 2023,-,-,-,-,"6,799.0",7.0,-,-,-,2022-10-26
Mar 2023,-,-,-,-,"6,751.0",7.0,-,-,-,2022-10-26
,,,,,,,,,,2022-10-26
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,27,-,-,2022-10-26
,,,,,,,,,,2022-10-26
,,,,,,,,,,2022-10-26
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-10-26
,,,,,,,,,,2022-10-26
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-26
,,,,,,,,,,2022-10-26
Dec 2022,-,-,-,-,"8,224.0",15.0,"2,000",-,-,2022-10-26
Mar 2023,-,-,-,-,"8,230.0",15.0,-,-,-,2022-10-26
Jun 2023,-,-,-,-,"8,245.0",15.0,-,-,-,2022-10-26
Sep 2023,-,-,-,-,"8,156.0",15.0,-,-,-,2022-10-26
Dec 2023,-,-,-,-,"8,168.0",15.0,-,-,-,2022-10-26
