X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-12-14
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-12-14
,,,,,,,,,,2022-12-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-14
,,,,,,,,,,2022-12-14
Dec 2022,"7,215.0","7,313.0","7,201.0","7,250.0","7,251.0",37.0,"48,192","-74,583","76,962",2022-12-14
Jan 2023,"7,228.0","7,262.0","7,220.0","7,262.0","7,255.0",36.0,89,18,28,2022-12-14
Feb 2023,-,-,-,-,"7,239.0",36.0,-,-,-,2022-12-14
Mar 2023,"7,160.0","7,259.0","7,147.0","7,200.0","7,200.0",41.0,"228,295","36,844","88,495",2022-12-14
Jun 2023,-,-,-,-,"7,216.0",41.0,364,-,-,2022-12-14
Sep 2023,-,-,-,-,"7,149.0",41.0,-,-,-,2022-12-14
Dec 2023,-,-,-,-,"7,130.0",41.0,-,-,-,2022-12-14
Mar 2024,-,-,-,-,"7,063.0",41.0,-,-,-,2022-12-14
,,,,,,,,,,2022-12-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"276,940","-37,721","165,485",2022-12-14
,,,,,,,,,,2022-12-14
,,,,,,,,,,2022-12-14
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-12-14
,,,,,,,,,,2022-12-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-14
,,,,,,,,,,2022-12-14
Dec 2022,"1,388.0","1,388.0","1,388.0","1,388.0","1,375.0",3.0,"5,194",-1,1,2022-12-14
Mar 2023,-,-,-,-,"1,357.8",-14.2,904,-,-,2022-12-14
Jun 2023,-,-,-,-,"1,357.8",-14.2,-,-,-,2022-12-14
Sep 2023,-,-,-,-,"1,361.8",-14.2,-,-,-,2022-12-14
,,,,,,,,,,2022-12-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"6,098",-1,1,2022-12-14
,,,,,,,,,,2022-12-14
,,,,,,,,,,2022-12-14
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-12-14
,,,,,,,,,,2022-12-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-14
,,,,,,,,,,2022-12-14
Dec 2022,-,-,-,-,"7,261.0",-,12,-,-,2022-12-14
Mar 2023,-,-,-,-,"7,261.0",-,17,-,-,2022-12-14
Jun 2023,-,-,-,-,"7,261.0",-,-,-,-,2022-12-14
Sep 2023,-,-,-,-,"7,186.0",-,-,-,-,2022-12-14
,,,,,,,,,,2022-12-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,29,-,-,2022-12-14
,,,,,,,,,,2022-12-14
,,,,,,,,,,2022-12-14
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-12-14
,,,,,,,,,,2022-12-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-14
,,,,,,,,,,2022-12-14
Dec 2022,-,-,-,-,"6,136.0",64.0,37,-,-,2022-12-14
Mar 2023,-,-,-,-,"6,136.0",64.0,9,-,-,2022-12-14
Jun 2023,-,-,-,-,"6,136.0",64.0,-,-,-,2022-12-14
Sep 2023,-,-,-,-,"6,106.0",64.0,-,-,-,2022-12-14
,,,,,,,,,,2022-12-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,46,-,-,2022-12-14
,,,,,,,,,,2022-12-14
,,,,,,,,,,2022-12-14
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-12-14
,,,,,,,,,,2022-12-14
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-12-14
,,,,,,,,,,2022-12-14
Dec 2022,-,-,-,-,"7,251.0",37.0,27,-,-,2022-12-14
Jan 2023,-,-,-,-,"7,255.0",36.0,-,-,-,2022-12-14
Feb 2023,-,-,-,-,"7,239.0",36.0,-,-,-,2022-12-14
Mar 2023,-,-,-,-,"7,200.0",41.0,-,-,-,2022-12-14
,,,,,,,,,,2022-12-14
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,27,-,-,2022-12-14
,,,,,,,,,,2022-12-14
,,,,,,,,,,2022-12-14
