X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-08
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Aug 2022,"6,973.0","7,011.0","6,973.0","7,011.0","7,008.0",8.0,62,3,5,2022-08-08
Sep 2022,"6,904.0","6,925.0","6,870.0","6,923.0","6,923.0",9.0,"226,988",-614,"35,166",2022-08-08
Oct 2022,-,-,-,-,"6,937.0",9.0,-,-,-,2022-08-08
Dec 2022,-,-,-,-,"6,935.0",10.0,593,-,-,2022-08-08
Mar 2023,-,-,-,-,"6,868.0",10.0,-,-,-,2022-08-08
Jun 2023,-,-,-,-,"6,868.0",10.0,2,-,-,2022-08-08
Sep 2023,-,-,-,-,"6,801.0",10.0,-,-,-,2022-08-08
Dec 2023,-,-,-,-,"6,782.0",10.0,-,-,-,2022-08-08
,,,,,,,,,,2022-08-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"227,645",-611,"35,171",2022-08-08
,,,,,,,,,,2022-08-08
,,,,,,,,,,2022-08-08
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Sep 2022,"1,422.0","1,428.0","1,422.0","1,423.0","1,423.0",-33.0,"5,213",-368,376,2022-08-08
Dec 2022,-,-,-,-,"1,423.0",-33.0,-,-,-,2022-08-08
Mar 2023,-,-,-,-,"1,423.0",-33.0,-,-,-,2022-08-08
Jun 2023,-,-,-,-,"1,423.0",-33.0,-,-,-,2022-08-08
,,,,,,,,,,2022-08-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,213",-368,376,2022-08-08
,,,,,,,,,,2022-08-08
,,,,,,,,,,2022-08-08
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Sep 2022,-,-,-,-,"7,033.0",-,8,-,-,2022-08-08
Dec 2022,-,-,-,-,"7,033.0",-,-,-,-,2022-08-08
Mar 2023,-,-,-,-,"7,033.0",-,-,-,-,2022-08-08
Jun 2023,-,-,-,-,"7,033.0",-,-,-,-,2022-08-08
,,,,,,,,,,2022-08-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,8,-,-,2022-08-08
,,,,,,,,,,2022-08-08
,,,,,,,,,,2022-08-08
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Sep 2022,-,-,-,-,"5,085.0",110.0,2,-,-,2022-08-08
Dec 2022,-,-,-,-,"5,085.0",110.0,-,-,-,2022-08-08
Mar 2023,-,-,-,-,"5,085.0",110.0,-,-,-,2022-08-08
Jun 2023,-,-,-,-,"5,054.0",110.0,-,-,-,2022-08-08
,,,,,,,,,,2022-08-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,2,-,-,2022-08-08
,,,,,,,,,,2022-08-08
,,,,,,,,,,2022-08-08
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Aug 2022,-,-,-,-,"7,008.0",8.0,-,-,-,2022-08-08
Sep 2022,"6,923.0","6,923.0","6,923.0","6,923.0","6,923.0",9.0,23,-,1,2022-08-08
Oct 2022,-,-,-,-,"6,937.0",9.0,-,-,-,2022-08-08
Dec 2022,-,-,-,-,"6,935.0",10.0,-,-,-,2022-08-08
,,,,,,,,,,2022-08-08
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,23,-,1,2022-08-08
,,,,,,,,,,2022-08-08
,,,,,,,,,,2022-08-08
AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),AT - S&P /ASX 200 Gross TR Index (A$25 x ASX 200 Gross TR Index / 10),2022-08-08
,,,,,,,,,,2022-08-08
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-08
,,,,,,,,,,2022-08-08
Sep 2022,-,-,-,-,"8,275.0",-,500,-,-,2022-08-08
Dec 2022,-,-,-,-,"8,280.0",-,-,-,-,2022-08-08
