X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-10
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-10
,,,,,,,,,,2022-10-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-10
,,,,,,,,,,2022-10-10
Oct 2022,"6,659.0","6,669.0","6,659.0","6,669.0","6,675.0",-91.0,"2,326",-3,32,2022-10-10
Nov 2022,-,-,-,-,"6,661.0",-91.0,-,-,-,2022-10-10
Dec 2022,"6,768.0","6,788.0","6,641.0","6,670.0","6,671.0",-93.0,"233,155","-1,306","57,936",2022-10-10
Mar 2023,-,-,-,-,"6,608.0",-93.0,255,-,-,2022-10-10
Jun 2023,-,-,-,-,"6,608.0",-93.0,52,-,-,2022-10-10
Sep 2023,-,-,-,-,"6,541.0",-93.0,-,-,-,2022-10-10
Dec 2023,-,-,-,-,"6,522.0",-93.0,-,-,-,2022-10-10
Mar 2024,-,-,-,-,"6,455.0",-93.0,-,-,-,2022-10-10
,,,,,,,,,,2022-10-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"235,788","-1,309","57,968",2022-10-10
,,,,,,,,,,2022-10-10
,,,,,,,,,,2022-10-10
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-10
,,,,,,,,,,2022-10-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-10
,,,,,,,,,,2022-10-10
Dec 2022,"1,245.0","1,245.0","1,245.0","1,245.0","1,245.0",-23.0,"5,863",6,6,2022-10-10
Mar 2023,-,-,-,-,"1,245.0",-23.0,-,-,-,2022-10-10
Jun 2023,-,-,-,-,"1,245.0",-23.0,-,-,-,2022-10-10
Sep 2023,-,-,-,-,"1,249.0",-23.0,-,-,-,2022-10-10
,,,,,,,,,,2022-10-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,863",6,6,2022-10-10
,,,,,,,,,,2022-10-10
,,,,,,,,,,2022-10-10
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-10-10
,,,,,,,,,,2022-10-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-10
,,,,,,,,,,2022-10-10
Dec 2022,-,-,-,-,"6,714.0",-101.0,10,-,-,2022-10-10
Mar 2023,-,-,-,-,"6,714.0",-101.0,-,-,-,2022-10-10
Jun 2023,-,-,-,-,"6,714.0",-101.0,-,-,-,2022-10-10
Sep 2023,-,-,-,-,"6,639.0",-101.0,-,-,-,2022-10-10
,,,,,,,,,,2022-10-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,10,-,-,2022-10-10
,,,,,,,,,,2022-10-10
,,,,,,,,,,2022-10-10
AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),AR - S&P / ASX 200 Resources Index (A$25 x Index),2022-10-10
,,,,,,,,,,2022-10-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-10
,,,,,,,,,,2022-10-10
Dec 2022,-,-,-,-,"5,490.0",-48.0,48,-,-,2022-10-10
Mar 2023,-,-,-,-,"5,490.0",-48.0,-,-,-,2022-10-10
Jun 2023,-,-,-,-,"5,490.0",-48.0,-,-,-,2022-10-10
Sep 2023,-,-,-,-,"5,460.0",-48.0,-,-,-,2022-10-10
,,,,,,,,,,2022-10-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,48,-,-,2022-10-10
,,,,,,,,,,2022-10-10
,,,,,,,,,,2022-10-10
AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),AM - Mini-ASX SPI 200 (A$5 x Index),2022-10-10
,,,,,,,,,,2022-10-10
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-10
,,,,,,,,,,2022-10-10
Oct 2022,-,-,-,-,"6,675.0",-91.0,-,-,-,2022-10-10
Nov 2022,-,-,-,-,"6,661.0",-91.0,-,-,-,2022-10-10
Dec 2022,-,-,-,-,"6,671.0",-93.0,30,-,-,2022-10-10
Mar 2023,-,-,-,-,"6,608.0",-93.0,-,-,-,2022-10-10
,,,,,,,,,,2022-10-10
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,30,-,-,2022-10-10
,,,,,,,,,,2022-10-10
,,,,,,,,,,2022-10-10
