X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-10-17
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-10-17
,,,,,,,,,,2022-10-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-17
,,,,,,,,,,2022-10-17
Oct 2022,-,-,-,-,"6,667.0",-101.0,"2,233",-52,132,2022-10-17
Nov 2022,-,-,-,-,"6,653.0",-101.0,-,-,-,2022-10-17
Dec 2022,"6,763.0","6,790.0","6,636.0","6,660.0","6,662.0",-100.0,"234,811","-1,950","49,015",2022-10-17
Mar 2023,-,-,-,-,"6,612.0",-101.0,255,-,-,2022-10-17
Jun 2023,-,-,-,-,"6,612.0",-101.0,52,-,-,2022-10-17
Sep 2023,-,-,-,-,"6,545.0",-101.0,-,-,-,2022-10-17
Dec 2023,-,-,-,-,"6,526.0",-101.0,-,-,-,2022-10-17
Mar 2024,-,-,-,-,"6,459.0",-101.0,-,-,-,2022-10-17
,,,,,,,,,,2022-10-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"237,351","-2,002","49,147",2022-10-17
,,,,,,,,,,2022-10-17
,,,,,,,,,,2022-10-17
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-10-17
,,,,,,,,,,2022-10-17
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-10-17
,,,,,,,,,,2022-10-17
Dec 2022,"1,241.0","1,241.0","1,241.0","1,241.0","1,241.0",1.0,"5,896",55,159,2022-10-17
Mar 2023,-,-,-,-,"1,241.0",1.0,-,-,-,2022-10-17
Jun 2023,-,-,-,-,"1,241.0",1.0,-,-,-,2022-10-17
Sep 2023,-,-,-,-,"1,245.0",1.0,-,-,-,2022-10-17
,,,,,,,,,,2022-10-17
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"5,896",55,159,2022-10-17
,,,,,,,,,,2022-10-17
,,,,,,,,,,2022-10-17
