X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2022-08-15
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2022-08-15
,,,,,,,,,,2022-08-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-15
,,,,,,,,,,2022-08-15
Aug 2022,"7,047.0","7,061.0","7,047.0","7,051.0","7,057.0",38.0,84,10,16,2022-08-15
Sep 2022,"6,936.0","6,981.0","6,926.0","6,976.0","6,974.0",40.0,"229,847",681,"33,027",2022-08-15
Oct 2022,-,-,-,-,"6,986.0",40.0,-,-,-,2022-08-15
Dec 2022,-,-,-,-,"6,985.0",40.0,561,-,-,2022-08-15
Mar 2023,-,-,-,-,"6,918.0",40.0,-,-,-,2022-08-15
Jun 2023,-,-,-,-,"6,918.0",40.0,2,-,-,2022-08-15
Sep 2023,-,-,-,-,"6,851.0",40.0,-,-,-,2022-08-15
Dec 2023,-,-,-,-,"6,832.0",40.0,-,-,-,2022-08-15
,,,,,,,,,,2022-08-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"230,494",691,"33,043",2022-08-15
,,,,,,,,,,2022-08-15
,,,,,,,,,,2022-08-15
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2022-08-15
,,,,,,,,,,2022-08-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-15
,,,,,,,,,,2022-08-15
Sep 2022,"1,443.0","1,457.0","1,443.0","1,457.0","1,457.0",36.0,"4,294",218,610,2022-08-15
Dec 2022,-,-,-,-,"1,457.0",36.0,-,-,-,2022-08-15
Mar 2023,-,-,-,-,"1,457.0",36.0,-,-,-,2022-08-15
Jun 2023,-,-,-,-,"1,457.0",36.0,-,-,-,2022-08-15
,,,,,,,,,,2022-08-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"4,294",218,610,2022-08-15
,,,,,,,,,,2022-08-15
,,,,,,,,,,2022-08-15
AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),AF - S&P / ASX 200 Financials-x-A-REIT Index (A$25 x Index),2022-08-15
,,,,,,,,,,2022-08-15
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2022-08-15
,,,,,,,,,,2022-08-15
Sep 2022,-,-,-,-,"7,053.0",-15.0,8,-,-,2022-08-15
Dec 2022,-,-,-,-,"7,053.0",-15.0,-,-,-,2022-08-15
Mar 2023,-,-,-,-,"7,053.0",-15.0,-,-,-,2022-08-15
Jun 2023,-,-,-,-,"7,053.0",-15.0,-,-,-,2022-08-15
,,,,,,,,,,2022-08-15
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,8,-,-,2022-08-15
,,,,,,,,,,2022-08-15
,,,,,,,,,,2022-08-15
