X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,scrape_date
,,,,,,,,,,2023-04-20
AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),AP - SPI 200 (A$25 x SPI200),2023-04-20
,,,,,,,,,,2023-04-20
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-20
,,,,,,,,,,2023-04-20
Apr 2023,"7,349.0","7,366.0","7,347.0","7,365.0","7,365.0",-3.0,"2,792",-114,14,2023-04-20
May 2023,-,-,-,-,"7,358.0",-,83,-5,-,2023-04-20
Jun 2023,"7,376.0","7,397.0","7,345.0","7,376.0","7,377.0",-,"247,267","2,040","35,396",2023-04-20
Sep 2023,-,-,-,-,"7,333.0",-1.0,7,-,-,2023-04-20
Dec 2023,-,-,-,-,"7,314.0",-1.0,-,-,-,2023-04-20
Mar 2024,-,-,-,-,"7,247.0",-1.0,-,-,-,2023-04-20
Jun 2024,-,-,-,-,"7,247.0",-1.0,-,-,-,2023-04-20
Sep 2024,-,-,-,-,"7,180.0",-1.0,-,-,-,2023-04-20
,,,,,,,,,,2023-04-20
Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,Click here to view settlement price and volume graph,"250,149","1,921","35,410",2023-04-20
,,,,,,,,,,2023-04-20
,,,,,,,,,,2023-04-20
AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),AA - S&P / ASX 200 A-REIT Index (A$25 x Index),2023-04-20
,,,,,,,,,,2023-04-20
Expiry,Open,High,Low,Last,Sett,Sett Chg,Op Int,Op Int Chg,Volume,2023-04-20
,,,,,,,,,,2023-04-20
Jun 2023,"1,390.0","1,390.0","1,390.0","1,390.0","1,390.0",20.0,"2,119",-,4,2023-04-20
Sep 2023,-,-,-,-,"1,394.0",20.0,-,-,-,2023-04-20
Dec 2023,-,-,-,-,"1,408.0",20.0,-,-,-,2023-04-20
Mar 2024,-,-,-,-,"1,408.0",20.0,-,-,-,2023-04-20
